"points","all_attributes","date","day","period","nswprice","nswdemand","vicprice","vicdemand","transfer"
"15792","0.6488095238095226","0.04761904761904759","0.22619047619047622","0.17261904761904764","0.21726190476190477","0.23214285714285715","0.04761904761904759","0.04761904761904759","0.04761904761904759"
"16128","0.6488095238095226","0.04166666666666666","0.13095238095238096","0.05952380952380951","0.40476190476190477","0.1339285714285714","0.04166666666666666","0.04166666666666666","0.04166666666666666"
"16464","0.5595238095238085","0.13392857142857142","0.13392857142857142","0.13392857142857145","0.2619047619047619","0.1785714285714286","0.13392857142857142","0.13392857142857142","0.13392857142857142"
"16800","0.4374999999999993","0.01190476190476189","0.08928571428571429","0.04166666666666666","0.1547619047619048","0.13690476190476192","0.01190476190476189","0.01190476190476189","0.01190476190476189"
"17136","0.6309523809523799","0.017857142857142877","0.14285714285714285","0.04166666666666666","0.20833333333333337","0.22916666666666669","0.14285714285714285","0.14285714285714288","0.14285714285714288"
"17472","0.9970238095238069","0.15476190476190477","0.3095238095238095","0.1785714285714286","0.39583333333333326","0.31249999999999994","0.9077380952380951","0.8690476190476188","0.8571428571428572"
"17808","0.9166666666666641","0.10714285714285718","0.15476190476190477","0.17261904761904764","0.2470238095238095","0.20535714285714285","0.12499999999999997","0.13095238095238096","0.5535714285714286"
"18144","0.9999999999999971","1.0","0.07440476190476192","0.062499999999999986","0.22916666666666669","0.07738095238095238","0.2142857142857143","0.056547619047619055","0.17559523809523808"
"18480","0.8869047619047594","0.0029761904761904656","0.11607142857142858","0.0505952380952381","0.19642857142857142","0.10119047619047619","0.1994047619047619","0.16071428571428573","0.16666666666666666"
"18816","0.9047619047619022","0.16964285714285712","0.22916666666666669","0.1755952380952381","0.3988095238095237","0.2857142857142857","0.4017857142857143","0.1875","0.2232142857142857"
"19152","0.8035714285714264","0.03869047619047619","0.13392857142857142","0.0625","0.20238095238095238","0.125","0.13095238095238093","0.13095238095238093","0.2648809523809524"
"19488","0.8273809523809502","0.035714285714285726","0.10714285714285715","0.04166666666666667","0.05952380952380953","0.13690476190476192","0.09821428571428575","0.12797619047619047","0.2589285714285714"
"19824","0.7202380952380935","0.023809523809523808","0.17261904761904762","0.07738095238095236","0.10416666666666664","0.07142857142857144","0.13988095238095238","0.06845238095238093","0.14583333333333337"
"20160","0.9107142857142831","0.12797619047619047","0.28273809523809523","0.2232142857142857","0.3660714285714286","0.1428571428571429","0.41964285714285715","0.18452380952380953","0.2351190476190476"
"20496","0.8244047619047595","0.03273809523809523","0.16964285714285715","0.06249999999999997","0.07440476190476193","0.06845238095238097","0.1726190476190476","0.07142857142857141","0.30952380952380953"
"20832","0.8154761904761881","0.11904761904761907","0.18452380952380942","0.15476190476190477","0.2053571428571429","0.1875","0.33333333333333326","0.14583333333333331","0.24404761904761907"
"21168","0.821428571428569","0.10714285714285711","0.125","0.125","0.13988095238095238","0.15178571428571425","0.12202380952380952","0.12202380952380953","0.3125"
"21504","0.8690476190476164","0.11309523809523807","0.11309523809523811","0.11309523809523811","0.22916666666666669","0.1279761904761905","0.23809523809523814","0.12202380952380952","0.306547619047619"
"21840","0.7946428571428548","0.008928571428571452","0.16369047619047622","0.09226190476190474","0.15178571428571427","0.053571428571428555","0.14583333333333334","0.07440476190476193","0.13988095238095238"
"22176","0.8511904761904737","0.05654761904761901","0.15773809523809523","0.0744047619047619","0.2648809523809524","0.1130952380952381","0.11607142857142858","0.10119047619047618","0.15773809523809523"
"22512","0.922619047619045","0.09821428571428575","0.13988095238095238","0.11607142857142858","0.35119047619047616","0.1339285714285714","0.34226190476190477","0.15773809523809526","0.369047619047619"
"22848","0.7470238095238074","0.04464285714285718","0.16964285714285715","0.08035714285714285","0.2708333333333333","0.0982142857142857","0.24404761904761907","0.16964285714285715","0.21428571428571425"
"23184","0.9315476190476164","0.1339285714285714","0.2232142857142857","0.1458333333333333","0.30059523809523814","0.2351190476190476","0.2589285714285714","0.255952380952381","0.42559523809523814"
"23520","0.8244047619047595","0.029761904761904767","0.17261904761904762","0.05952380952380955","0.25892857142857145","0.13690476190476192","0.21428571428571427","0.13690476190476192","0.1607142857142857"
"23856","0.9583333333333306","0.125","0.2261904761904762","0.13095238095238096","0.2113095238095238","0.18154761904761907","0.1755952380952381","0.1964285714285714","0.23511904761904762"
"24192","0.9494047619047592","0.11011904761904764","0.30654761904761907","0.11011904761904762","0.20535714285714285","0.23511904761904762","0.1845238095238095","0.2380952380952381","0.2708333333333333"
"24528","0.9196428571428544","0.023809523809523808","0.3333333333333334","0.05952380952380951","0.4553571428571429","0.31845238095238093","0.42857142857142855","0.13392857142857142","0.19345238095238093"
"24864","0.8779761904761882","0.14285714285714288","0.2916666666666667","0.14285714285714285","0.39583333333333337","0.16964285714285712","0.3571428571428571","0.12202380952380953","0.17261904761904762"
"25200","0.9999999999999972","0.7142857142857143","0.24107142857142855","0.11011904761904764","0.318452380952381","0.16071428571428573","0.2261904761904761","0.06547619047619048","0.37797619047619047"
"25536","0.9791666666666639","0.8571428571428572","0.22023809523809526","0.15476190476190474","0.19345238095238093","0.10416666666666667","0.16071428571428573","0.09523809523809522","0.2113095238095238"
"25872","0.8095238095238073","0.0982142857142857","0.1398809523809524","0.11607142857142856","0.2172619047619047","0.19345238095238093","0.17559523809523808","0.15178571428571425","0.37797619047619047"
"26208","0.818452380952379","0.0029761904761904656","0.23511904761904764","0.10416666666666666","0.22321428571428573","0.1547619047619048","0.24107142857142858","0.20833333333333334","0.130952380952381"
"26544","0.794642857142855","0.035714285714285726","0.22023809523809523","0.08333333333333333","0.36607142857142855","0.1904761904761905","0.3214285714285715","0.2113095238095238","0.24999999999999994"
"26880","0.8273809523809503","0.16964285714285718","0.19345238095238096","0.16964285714285715","0.32738095238095233","0.31845238095238093","0.30654761904761907","0.19642857142857145","0.20238095238095238"
"27216","0.95238095238095","0.24702380952380953","0.25892857142857145","0.24702380952380953","0.44642857142857134","0.449404761904762","0.375","0.39285714285714285","0.38392857142857145"
"27552","0.9999999999999973","1.0","0.27380952380952384","0.08928571428571429","0.3154761904761905","0.15476190476190477","0.2767857142857143","0.2857142857142857","0.14285714285714285"
"27888","0.8869047619047596","0.11904761904761904","0.255952380952381","0.11904761904761905","0.31249999999999994","0.18750000000000003","0.3720238095238095","0.25","0.26488095238095233"
"28224","0.8511904761904742","0.09226190476190477","0.18749999999999994","0.12202380952380952","0.09523809523809523","0.181547619047619","0.1369047619047619","0.16369047619047616","0.3958333333333333"
"28560","0.7916666666666649","0.03273809523809523","0.21130952380952384","0.13392857142857142","0.19642857142857142","0.38690476190476186","0.20833333333333331","0.44642857142857134","0.2916666666666667"
"28896","0.8273809523809506","0.02083333333333337","0.17559523809523808","0.15773809523809523","0.32440476190476186","0.33035714285714285","0.4047619047619047","0.16964285714285712","0.4375"
"29232","0.7946428571428551","0.11011904761904764","0.12797619047619047","0.1279761904761905","0.20833333333333334","0.1755952380952381","0.1845238095238096","0.3303571428571429","0.2767857142857143"
"29568","0.8720238095238071","0.05952380952380951","0.3214285714285714","0.11904761904761907","0.06249999999999999","0.4196428571428572","0.13392857142857137","0.44940476190476186","0.20535714285714285"
"29904","0.7499999999999982","0.0625","0.16369047619047622","0.0863095238095238","0.30357142857142855","0.125","0.2380952380952381","0.17261904761904756","0.1755952380952381"
"30240","0.7172619047619032","0.10416666666666663","0.306547619047619","0.11607142857142858","0.13095238095238093","0.1875","0.13690476190476192","0.2232142857142857","0.20535714285714285"
"30576","0.7797619047619028","0.14285714285714282","0.25","0.14880952380952384","0.25297619047619047","0.24404761904761904","0.24702380952380956","0.2857142857142857","0.22321428571428573"
"30912","0.7291666666666646","0.13095238095238093","0.13095238095238096","0.1428571428571429","0.19940476190476195","0.24404761904761907","0.22321428571428575","0.13095238095238093","0.18749999999999994"
"31248","0.800595238095236","0.0029761904761904934","0.17559523809523808","0.0982142857142857","0.06845238095238096","0.21130952380952384","0.11904761904761907","0.19345238095238093","0.1994047619047619"
"31584","0.6904761904761888","0.023809523809523836","0.130952380952381","0.08333333333333331","0.20238095238095238","0.1607142857142857","0.1726190476190476","0.17857142857142855","0.19047619047619047"
"31920","0.76190476190476","0.0029761904761904656","0.2529761904761904","0.09226190476190474","0.10416666666666666","0.13988095238095238","0.15773809523809523","0.12202380952380952","0.10416666666666666"
"32256","0.7470238095238078","0.12797619047619047","0.3125","0.12797619047619047","0.2648809523809524","0.1636904761904762","0.18452380952380953","0.1875","0.1369047619047619"
"32592","0.7886904761904743","0.05059523809523811","0.15178571428571425","0.1339285714285714","0.06250000000000004","0.1904761904761905","0.10714285714285715","0.24107142857142855","0.2708333333333333"
"32928","0.9166666666666644","0.07440476190476189","0.19940476190476192","0.15773809523809523","0.2857142857142857","0.22023809523809523","0.2857142857142857","0.26190476190476186","0.5565476190476191"
"33264","0.9642857142857117","0.005952380952380931","0.18452380952380953","0.14285714285714288","0.6636904761904762","0.09523809523809523","0.6309523809523809","0.15773809523809523","0.39880952380952384"
"33600","0.8690476190476171","0.09226190476190477","0.15178571428571427","0.0982142857142857","0.1607142857142857","0.20238095238095238","0.18154761904761907","0.24404761904761907","0.40476190476190477"
"33936","0.9107142857142835","0.28869047619047616","0.42559523809523814","0.28869047619047616","0.7232142857142858","0.4285714285714286","0.7023809523809522","0.36904761904761896","0.511904761904762"
"34272","0.8065476190476167","0.22023809523809523","0.29761904761904767","0.22023809523809523","0.39285714285714285","0.28571428571428575","0.4285714285714286","0.28273809523809523","0.37202380952380953"
"34608","0.8154761904761882","0.05654761904761904","0.24107142857142855","0.11607142857142859","0.1785714285714286","0.14285714285714285","0.15773809523809523","0.16369047619047616","0.26785714285714285"
"34944","0.833333333333331","0.4285714285714286","0.125","0.13690476190476192","0.2916666666666667","0.14583333333333331","0.31845238095238093","0.06547619047619044","0.1517857142857143"
"35280","0.9166666666666641","0.4285714285714286","0.1607142857142857","0.22619047619047616","0.36904761904761907","0.13392857142857142","0.2827380952380952","0.1488095238095238","0.18452380952380953"
"35616","0.9017857142857116","0.14285714285714282","0.125","0.17857142857142858","0.1428571428571429","0.11904761904761908","0.18154761904761904","0.14583333333333331","0.17261904761904762"
"35952","0.999999999999997","0.7142857142857143","0.09821428571428571","0.07440476190476192","0.2113095238095238","0.14583333333333331","0.21726190476190477","0.047619047619047644","0.21428571428571427"
"36288","0.9851190476190449","0.5714285714285714","0.15178571428571427","0.15773809523809523","0.6875","0.13392857142857142","0.6994047619047621","0.16071428571428573","0.2857142857142857"
"36624","0.9404761904761878","0.7142857142857142","0.19047619047619047","0.07738095238095236","0.4375","0.08630952380952382","0.3779761904761905","0.21130952380952378","0.1845238095238095"
"36960","0.8749999999999976","0.017857142857142877","0.16666666666666663","0.12499999999999997","0.3660714285714286","0.28273809523809523","0.37797619047619047","0.22023809523809523","0.12797619047619044"
"37296","0.833333333333331","0.04464285714285712","0.21130952380952378","0.12202380952380955","0.11607142857142858","0.11309523809523807","0.15773809523809523","0.10416666666666664","0.1398809523809524"
"37632","0.8928571428571405","0.05654761904761901","0.19345238095238096","0.11011904761904762","0.13392857142857145","0.09821428571428573","0.1607142857142857","0.10416666666666667","0.33035714285714285"
"37968","0.8601190476190453","0.08630952380952381","0.1755952380952381","0.18750000000000006","0.25","0.2142857142857143","0.11309523809523808","0.28273809523809523","0.1875"
"38304","0.8898809523809499","0.02083333333333337","0.2232142857142857","0.07440476190476192","0.25297619047619047","0.10416666666666669","0.21130952380952378","0.14583333333333334","0.16964285714285715"
"38640","0.7083333333333314","0.01785714285714282","0.08333333333333331","0.07142857142857145","0.09226190476190475","0.062499999999999986","0.08035714285714288","0.07440476190476189","0.18452380952380953"
"38976","0.7738095238095217","0.005952380952380959","0.14285714285714288","0.09523809523809523","0.3660714285714286","0.0863095238095238","0.03571428571428569","0.07738095238095236","0.13988095238095238"
"39312","0.8601190476190452","0.04761904761904767","0.1428571428571429","0.10714285714285712","0.24702380952380953","0.11607142857142858","0.14285714285714285","0.10714285714285714","0.24702380952380953"
