"points","all_attributes","day_period","day_nswprice","day_nswdemand","day_vicprice","day_vicdemand","day_transfer","period_nswprice","period_nswdemand","period_vicprice","period_vicdemand","period_transfer","nswprice_nswdemand","nswprice_vicprice","nswprice_vicdemand","nswprice_transfer","nswdemand_vicprice","nswdemand_vicdemand","nswdemand_transfer","vicprice_vicdemand","vicprice_transfer","vicdemand_transfer"
"30681","0.6002737850787089","0.07939767282683093","0.1594798083504449","0.17864476386036957","0.1813826146475017","0.18754277891854892","0.1273100616016427","0.07871321013004792","0.14921286789869956","0.09856262833675564","0.13415468856947296","0.09308692676249145","0.18138261464750174","0.09650924024640653","0.11225188227241617","0.12320328542094455","0.18822724161533194","0.1300479123887748","0.17727583846680356","0.1546885694729637","0.13004791238877478","0.1519507186858316"
"32142","0.6481861738535202","0.07939767282683093","0.13552361396303902","0.1553730321697468","0.1752224503764545","0.16221765913757702","0.3353867214236824","0.0766598220396988","0.09719370294318959","0.1457905544147844","0.1540041067761807","0.3182751540041067","0.1026694045174538","0.16221765913757702","0.1752224503764545","0.3305954825462012","0.17932922655715267","0.15126625598904858","0.3607118412046544","0.2210814510609172","0.30800821355236135","0.39356605065023953"
"33603","0.721423682409303","0.07802874743326486","0.15537303216974674","0.16358658453114308","0.17727583846680356","0.1409993155373032","0.21834360027378502","0.12388774811772761","0.1533196440793977","0.1026694045174538","0.15058179329226556","0.1492128678986995","0.13415468856947296","0.0999315537303217","0.14579055441478433","0.23613963039014374","0.12936344969199182","0.22997946611909648","0.22518822724161536","0.13620807665982204","0.22245037645448326","0.2731006160164271"
"35064","0.7063655030800762","0.07734428473648186","0.297056810403833","0.29295003422313487","0.30458590006844627","0.22861054072553047","0.22313483915126628","0.28542094455852157","0.27720739219712515","0.2840520191649555","0.23682409308692676","0.24298425735797397","0.3613963039014374","0.2922655715263518","0.33059548254620125","0.38193018480492813","0.35044490075290896","0.2813141683778234","0.2614647501711157","0.31279945242984264","0.3579739904175223","0.23545516769336072"
"36525","0.7275838466803495","0.07802874743326486","0.2867898699520876","0.3333333333333333","0.2799452429842574","0.18754277891854892","0.13552361396303902","0.21218343600273787","0.2997946611909651","0.17385352498288847","0.14989733059548255","0.1293634496919918","0.28542094455852157","0.23340177960301164","0.25393566050650235","0.23340177960301162","0.2813141683778234","0.3210130047912388","0.3066392881587954","0.2662559890485968","0.23066392881587955","0.2080766598220397"
"37986","0.6967830253251142","0.0787132101300479","0.39493497604380556","0.14647501711156743","0.37166324435318276","0.1485284052019165","0.25462012320328536","0.3805612594113621","0.13689253935660506","0.37919233401779606","0.14647501711156743","0.18206707734428473","0.41889117043121155","0.3983572895277207","0.4045174537987679","0.40520191649555104","0.39767282683093763","0.1697467488021903","0.26009582477754967","0.38329911019849416","0.39835728952772065","0.3148528405201917"
"39447","0.7364818617385294","0.08008213552361396","0.19233401779603013","0.3032169746748803","0.1273100616016427","0.18412046543463378","0.15331964407939772","0.16700889801505817","0.3066392881587954","0.07186858316221767","0.15674195756331274","0.14442162902121833","0.32375085557837097","0.1752224503764545","0.22724161533196438","0.16769336071184124","0.350444900752909","0.30869267624914437","0.3080082135523614","0.22450376454483234","0.080766598220397","0.2121834360027378"
"40908","0.7672826830937646","0.07871321013004791","0.2628336755646818","0.29568788501026694","0.2060232717316907","0.25393566050650235","0.20807665982203966","0.2046543463381246","0.26830937713894587","0.2032854209445585","0.30732375085557834","0.11704312114989737","0.2772073921971252","0.2245037645448323","0.24161533196440793","0.2121834360027378","0.25051334702258726","0.2737850787132101","0.3196440793976728","0.23477070499657765","0.20944558521560572","0.3340177960301164"
"42369","0.7351129363449627","0.07734428473648186","0.20123203285420946","0.17522245037645448","0.1451060917180014","0.13620807665982204","0.2655715263518138","0.18480492813141686","0.17659137577002051","0.14647501711156738","0.12799452429842573","0.17316906228610537","0.22518822724161536","0.1854893908281999","0.19986310746064337","0.2251882272416153","0.21013004791238873","0.24709103353867212","0.24572210814510612","0.17453798767967146","0.19917864476386035","0.1553730321697468"
"43830","0.6837782340862365","0.07734428473648185","0.20944558521560566","0.1368925393566051","0.1683778234086243","0.15742642026009582","0.1752224503764545","0.18480492813141683","0.14579055441478442","0.14236824093086925","0.17796030116358655","0.12594113620807668","0.20191649555099248","0.12183436002737853","0.15742642026009585","0.2060232717316906","0.1745379876796715","0.17590691307323747","0.13620807665982207","0.11772758384668035","0.19370294318959613","0.11909650924024642"
