"points","all_attributes","date_day_period_nswprice","date_day_period_nswdemand","date_day_period_vicprice","date_day_period_vicdemand","date_day_period_transfer","date_day_nswprice_nswdemand","date_day_nswprice_vicprice","date_day_nswprice_vicdemand","date_day_nswprice_transfer","date_day_nswdemand_vicprice","date_day_nswdemand_vicdemand","date_day_nswdemand_transfer","date_day_vicprice_vicdemand","date_day_vicprice_transfer","date_day_vicdemand_transfer","date_period_nswprice_nswdemand","date_period_nswprice_vicprice","date_period_nswprice_vicdemand","date_period_nswprice_transfer","date_period_nswdemand_vicprice","date_period_nswdemand_vicdemand","date_period_nswdemand_transfer","date_period_vicprice_vicdemand","date_period_vicprice_transfer","date_period_vicdemand_transfer","date_nswprice_nswdemand_vicprice","date_nswprice_nswdemand_vicdemand","date_nswprice_nswdemand_transfer","date_nswprice_vicprice_vicdemand","date_nswprice_vicprice_transfer","date_nswprice_vicdemand_transfer","date_nswdemand_vicprice_vicdemand","date_nswdemand_vicprice_transfer","date_nswdemand_vicdemand_transfer","date_vicprice_vicdemand_transfer","day_period_nswprice_nswdemand","day_period_nswprice_vicprice","day_period_nswprice_vicdemand","day_period_nswprice_transfer","day_period_nswdemand_vicprice","day_period_nswdemand_vicdemand","day_period_nswdemand_transfer","day_period_vicprice_vicdemand","day_period_vicprice_transfer","day_period_vicdemand_transfer","day_nswprice_nswdemand_vicprice","day_nswprice_nswdemand_vicdemand","day_nswprice_nswdemand_transfer","day_nswprice_vicprice_vicdemand","day_nswprice_vicprice_transfer","day_nswprice_vicdemand_transfer","day_nswdemand_vicprice_vicdemand","day_nswdemand_vicprice_transfer","day_nswdemand_vicdemand_transfer","day_vicprice_vicdemand_transfer","period_nswprice_nswdemand_vicprice","period_nswprice_nswdemand_vicdemand","period_nswprice_nswdemand_transfer","period_nswprice_vicprice_vicdemand","period_nswprice_vicprice_transfer","period_nswprice_vicdemand_transfer","period_nswdemand_vicprice_vicdemand","period_nswdemand_vicprice_transfer","period_nswdemand_vicdemand_transfer","period_vicprice_vicdemand_transfer","nswprice_nswdemand_vicprice_vicdemand","nswprice_nswdemand_vicprice_transfer","nswprice_nswdemand_vicdemand_transfer","nswprice_vicprice_vicdemand_transfer","nswdemand_vicprice_vicdemand_transfer"
"528","0.5","0.5","0.5","0.49999999999999994","0.49999999999999994","0.49999999999999994","0.49999999999999994","0.5","0.5","0.5","0.5","0.5","0.49999999999999994","0.5","0.5","0.5","0.5034722222222223","0.44265873015873014","0.44265873015873014","0.4426587301587302","0.44375000000000003","0.44375000000000003","0.44375","0.39583333333333337","0.39583333333333337","0.39583333333333337","0.24255952380952384","0.24255952380952384","0.2425595238095238","0.2678571428571428","0.2678571428571428","0.2678571428571428","0.19301215277777778","0.19301215277777778","0.19301215277777778","0.39583333333333326","0.5000000000000001","0.49999999999999994","0.49999999999999994","0.5","0.5","0.5","0.5","0.49999999999999994","0.49999999999999994","0.49999999999999994","0.5","0.5","0.49999999999999994","0.5","0.5","0.5","0.49999999999999994","0.5","0.5","0.5","0.5034722222222222","0.5034722222222222","0.5034722222222222","0.4426587301587302","0.4426587301587302","0.4426587301587302","0.44375","0.44375000000000003","0.44375","0.39583333333333337","0.24255952380952384","0.24255952380952384","0.2425595238095238","0.2678571428571428","0.19301215277777778"
"576","0.5","0.49999999999999994","0.5000000000000001","0.5","0.49999999999999994","0.49999999999999994","0.5","0.5","0.5","0.5","0.5","0.5","0.5","0.5","0.5","0.5","0.4461805555555556","0.3840773809523809","0.3840773809523809","0.384077380952381","0.40550595238095233","0.40550595238095233","0.40550595238095233","0.3125","0.3125","0.3125","0.4149305555555555","0.4149305555555555","0.4149305555555555","0.36805555555555564","0.36805555555555564","0.36805555555555564","0.36731150793650796","0.36731150793650796","0.36731150793650796","0.2708333333333333","0.5","0.4999999999999999","0.4999999999999999","0.5","0.5","0.5","0.5000000000000001","0.49999999999999994","0.5","0.5","0.5","0.5","0.5","0.5","0.5","0.5","0.5","0.5","0.5","0.5","0.4461805555555555","0.4461805555555555","0.4461805555555555","0.384077380952381","0.3840773809523809","0.3840773809523809","0.4055059523809524","0.40550595238095233","0.40550595238095233","0.3125","0.4149305555555555","0.4149305555555555","0.4149305555555555","0.36805555555555564","0.36731150793650796"
"624","0.49999999999999994","0.5000000000000001","0.5","0.5","0.49999999999999994","0.49999999999999994","0.49999999999999994","0.5","0.5","0.5","0.5","0.5","0.5","0.5","0.5","0.5","0.3125","0.08333333333333333","0.08333333333333333","0.08333333333333333","0.3447420634920635","0.3447420634920635","0.34474206349206343","0.20833333333333331","0.20833333333333331","0.20833333333333331","0.10416666666666667","0.10416666666666667","0.10416666666666666","0.0625","0.0625","0.0625","0.262562003968254","0.26256200396825397","0.26256200396825397","0.20833333333333334","0.5000000000000001","0.49999999999999994","0.49999999999999994","0.49999999999999994","0.5","0.5","0.5000000000000001","0.49999999999999994","0.5","0.49999999999999994","0.5","0.5","0.49999999999999994","0.5","0.5","0.5","0.5","0.5","0.5","0.5","0.3125","0.3125","0.3125","0.08333333333333333","0.08333333333333333","0.08333333333333333","0.3447420634920635","0.3447420634920635","0.3447420634920635","0.20833333333333331","0.10416666666666666","0.10416666666666667","0.10416666666666667","0.0625","0.26256200396825397"
"672","0.49999999999999994","0.49999999999999994","0.5000000000000001","0.49999999999999994","0.49999999999999994","0.49999999999999994","0.49999999999999994","0.5","0.5","0.5","0.5","0.5","0.49999999999999994","0.5","0.5","0.5","0.3087797619047619","0.27025462962962965","0.27025462962962965","0.27025462962962965","0.2115575396825397","0.2115575396825397","0.2115575396825397","0.18749999999999997","0.18749999999999997","0.18749999999999997","0.33332404931669635","0.3333240493166964","0.33332404931669635","0.2917877906976744","0.2917877906976744","0.2917877906976744","0.1549291828473814","0.15492918284738139","0.15492918284738139","0.10416666666666666","0.49999999999999994","0.5","0.5","0.5","0.5","0.49999999999999994","0.5000000000000001","0.49999999999999994","0.49999999999999994","0.49999999999999994","0.5","0.5","0.49999999999999994","0.5","0.5","0.5","0.49999999999999994","0.5","0.5","0.5","0.3087797619047619","0.30877976190476186","0.30877976190476186","0.27025462962962965","0.27025462962962965","0.27025462962962965","0.2115575396825397","0.2115575396825397","0.2115575396825397","0.18749999999999997","0.33332404931669635","0.33332404931669635","0.3333240493166963","0.2917877906976744","0.1549291828473814"
"720","0.49999999999999994","0.5","0.5000000000000001","0.49999999999999994","0.49999999999999994","0.49999999999999994","0.5","0.5","0.5","0.5","0.5","0.5","0.5","0.5","0.5","0.5","0.16840277777777785","0.15347222222222223","0.15347222222222223","0.1534722222222222","0.1423611111111111","0.1423611111111111","0.14236111111111113","0.14583333333333331","0.14583333333333331","0.14583333333333334","0.14888661430481281","0.14888661430481281","0.14888661430481284","0.16129683462532302","0.16129683462532302","0.16129683462532302","0.13271780303030303","0.13271780303030303","0.13271780303030303","0.14583333333333331","0.5","0.5","0.5","0.49999999999999994","0.5000000000000002","0.4999999999999999","0.5000000000000002","0.49999999999999994","0.49999999999999994","0.49999999999999994","0.5000000000000001","0.5000000000000001","0.5","0.5","0.5","0.5000000000000001","0.5","0.5","0.5","0.5","0.16840277777777782","0.16840277777777782","0.16840277777777785","0.15347222222222223","0.15347222222222223","0.15347222222222223","0.14236111111111113","0.1423611111111111","0.1423611111111111","0.14583333333333331","0.14888661430481287","0.14888661430481281","0.14888661430481281","0.16129683462532302","0.13271780303030303"
"768","0.49999999999999994","0.5","0.5","0.49999999999999994","0.49999999999999994","0.49999999999999994","0.5","0.5","0.5","0.5","0.5","0.5","0.5","0.5","0.5","0.5","0.34598214285714285","0.26967592592592593","0.26967592592592593","0.269675925925926","0.48710317460317465","0.48710317460317465","0.4871031746031746","0.4791666666666667","0.47916666666666663","0.47916666666666663","0.2879774305555556","0.2879774305555556","0.2879774305555556","0.2213919082125604","0.2213919082125604","0.2213919082125604","0.45280403828197946","0.45280403828197946","0.45280403828197946","0.47916666666666663","0.5","0.5","0.5","0.5","0.5","0.4999999999999999","0.5","0.49999999999999994","0.5","0.49999999999999994","0.5","0.5","0.5","0.5","0.5","0.5","0.5","0.5","0.5","0.5","0.34598214285714285","0.34598214285714285","0.34598214285714285","0.26967592592592593","0.26967592592592593","0.26967592592592593","0.48710317460317465","0.48710317460317465","0.4871031746031746","0.4791666666666667","0.2879774305555555","0.2879774305555556","0.2879774305555556","0.2213919082125604","0.45280403828197946"
"816","0.49999999999999994","0.5","0.5","0.49999999999999994","0.49999999999999994","0.5","0.49999999999999994","0.5","0.5","0.5","0.49999999999999994","0.5","0.5","0.5","0.5","0.5","0.2708333333333333","0.20833333333333331","0.20833333333333331","0.20833333333333331","0.3626736111111111","0.3626736111111111","0.36267361111111107","0.33333333333333337","0.33333333333333337","0.3333333333333333","0.27922453703703703","0.27922453703703703","0.27922453703703703","0.25407608695652173","0.25407608695652173","0.25407608695652173","0.3540426587301587","0.3540426587301587","0.3540426587301587","0.33333333333333337","0.4999999999999999","0.49999999999999994","0.49999999999999994","0.5","0.5","0.4999999999999998","0.5","0.49999999999999994","0.49999999999999994","0.49999999999999994","0.5","0.5","0.49999999999999994","0.5","0.5","0.5","0.5","0.49999999999999994","0.49999999999999994","0.5","0.2708333333333334","0.2708333333333333","0.2708333333333333","0.20833333333333331","0.20833333333333331","0.20833333333333331","0.36267361111111107","0.3626736111111111","0.3626736111111111","0.33333333333333337","0.27922453703703703","0.27922453703703703","0.27922453703703703","0.25407608695652173","0.3540426587301587"
"864","0.5","0.5000000000000001","0.5","0.49999999999999994","0.49999999999999994","0.49999999999999994","0.49999999999999994","0.5","0.5","0.5","0.49999999999999994","0.5","0.5","0.5","0.5","0.5","0.42708333333333337","0.40885416666666674","0.4088541666666667","0.40885416666666674","0.5102430555555555","0.5102430555555555","0.5102430555555556","0.33333333333333337","0.33333333333333337","0.33333333333333337","0.3382936507936508","0.3382936507936508","0.33829365079365076","0.4070601851851852","0.4070601851851852","0.4070601851851852","0.32477678571428575","0.3247767857142857","0.3247767857142857","0.0","0.5","0.5","0.5","0.5000000000000001","0.5000000000000001","0.49999999999999994","0.5","0.49999999999999994","0.49999999999999994","0.49999999999999994","0.5","0.5","0.5","0.5","0.5","0.5","0.49999999999999994","0.5","0.5","0.5","0.4270833333333333","0.42708333333333337","0.4270833333333333","0.4088541666666667","0.4088541666666667","0.4088541666666667","0.5102430555555555","0.5102430555555555","0.5102430555555555","0.33333333333333337","0.33829365079365076","0.33829365079365076","0.3382936507936508","0.4070601851851852","0.32477678571428575"
"912","0.49999999999999994","0.49999999999999994","0.49999999999999994","0.5","0.49999999999999994","0.49999999999999994","0.5000000000000001","0.5","0.5","0.5","0.5","0.5","0.5","0.5","0.5","0.5","0.3479166666666667","0.4265914351851852","0.4265914351851852","0.42659143518518516","0.3375000000000001","0.3375000000000001","0.3375","0.4166666666666667","0.4166666666666667","0.4166666666666667","0.10545634920634916","0.10545634920634916","0.10545634920634916","0.16666666666666669","0.16666666666666669","0.16666666666666669","0.09909060846560845","0.09909060846560845","0.09909060846560844","0.16666666666666669","0.5","0.5","0.5","0.49999999999999994","0.5","0.5","0.49999999999999994","0.49999999999999994","0.5","0.5","0.5","0.5","0.5","0.5","0.5","0.5","0.49999999999999994","0.5","0.5","0.5","0.3479166666666667","0.3479166666666667","0.3479166666666667","0.4265914351851852","0.4265914351851852","0.42659143518518516","0.3375","0.3375000000000001","0.3375","0.4166666666666667","0.10545634920634916","0.10545634920634916","0.10545634920634916","0.16666666666666669","0.09909060846560845"
"960","0.5","0.49999999999999994","0.5","0.5","0.49999999999999994","0.49999999999999994","0.5","0.5","0.5","0.5","0.5","0.5","0.5","0.5","0.5","0.5","0.37760416666666663","0.47395833333333337","0.47395833333333337","0.47395833333333337","0.3619791666666667","0.3619791666666667","0.3619791666666667","0.45833333333333337","0.45833333333333337","0.45833333333333337","0.3074964387464387","0.3074964387464387","0.3074964387464387","0.19053819444444448","0.19053819444444448","0.19053819444444448","0.29534366096866094","0.29534366096866094","0.29534366096866094","0.20833333333333334","0.49999999999999994","0.49999999999999994","0.5","0.49999999999999994","0.5","0.5","0.4999999999999999","0.49999999999999994","0.5","0.49999999999999994","0.5","0.5","0.49999999999999994","0.5","0.5","0.5","0.5","0.5","0.5","0.5","0.3776041666666667","0.3776041666666667","0.37760416666666663","0.47395833333333337","0.47395833333333337","0.47395833333333337","0.36197916666666663","0.3619791666666667","0.36197916666666674","0.45833333333333337","0.3074964387464387","0.3074964387464387","0.3074964387464387","0.19053819444444448","0.29534366096866094"
"1008","0.49999999999999994","0.5","0.5","0.49999999999999994","0.49999999999999994","0.49999999999999994","0.5","0.5","0.5","0.5","0.5","0.5","0.49999999999999994","0.5","0.5","0.5","0.4322916666666667","0.46562499999999996","0.46562499999999996","0.465625","0.6458333333333334","0.6458333333333334","0.6458333333333334","0.625","0.625","0.625","0.4662682514245014","0.4662682514245014","0.4662682514245014","0.5755208333333333","0.5755208333333333","0.5755208333333333","0.6449652777777778","0.6449652777777779","0.6449652777777778","0.625","0.5","0.5","0.5","0.5","0.5000000000000001","0.49999999999999994","0.5","0.49999999999999994","0.49999999999999994","0.49999999999999994","0.5","0.5","0.5","0.5","0.5","0.5","0.5","0.49999999999999994","0.5","0.5","0.4322916666666667","0.4322916666666667","0.4322916666666667","0.465625","0.465625","0.465625","0.6458333333333333","0.6458333333333334","0.6458333333333334","0.625","0.46626825142450146","0.46626825142450146","0.46626825142450146","0.5755208333333333","0.6449652777777778"
"1056","0.4999999999999999","0.5","0.5","0.49999999999999994","0.49999999999999994","0.49999999999999994","0.5","0.5","0.5","0.5","0.49999999999999994","0.49999999999999994","0.49999999999999994","0.5","0.5","0.5","0.19270833333333334","0.19791666666666669","0.19791666666666669","0.19791666666666669","0.1857638888888889","0.1857638888888889","0.18576388888888887","0.1875","0.18750000000000003","0.18750000000000003","0.21875","0.21875","0.21874999999999997","0.21875","0.21875","0.21875","0.189217032967033","0.189217032967033","0.189217032967033","0.1875","0.49999999999999994","0.5","0.5","0.5","0.5","0.4999999999999999","0.5","0.49999999999999994","0.49999999999999994","0.49999999999999994","0.49999999999999994","0.49999999999999994","0.5","0.5","0.5","0.49999999999999994","0.5","0.5","0.49999999999999994","0.5","0.19270833333333334","0.19270833333333337","0.19270833333333331","0.19791666666666669","0.19791666666666669","0.19791666666666669","0.1857638888888889","0.1857638888888889","0.1857638888888889","0.1875","0.21874999999999997","0.21875","0.21875000000000003","0.21875","0.189217032967033"
