"points","all_attributes","day_period","day_nswprice","day_nswdemand","day_vicprice","day_vicdemand","day_transfer","period_nswprice","period_nswdemand","period_vicprice","period_vicdemand","period_transfer","nswprice_nswdemand","nswprice_vicprice","nswprice_vicdemand","nswprice_transfer","nswdemand_vicprice","nswdemand_vicdemand","nswdemand_transfer","vicprice_vicdemand","vicprice_transfer","vicdemand_transfer"
"17136","0.29791666666666633","0.25595238095238093","0.1580313340576776","0.20621104721192698","0.2142857142857143","0.2142857142857143","0.21428571428571427","0.12331382152281027","0.22861017186358623","0.06841695011337869","0.06841695011337867","0.06841695011337867","0.17121145285118847","0.12012273043432611","0.12012273043432613","0.12012273043432611","0.19354034190557912","0.19354034190557912","0.19354034190557912","0.05644132653061222","0.056441326530612214","0.05644132653061222"
"17472","0.4985119047619035","0.3511904761904761","0.26843229976042476","0.38856475884414765","0.49173280423280413","0.48166023166023164","0.4656688797313796","0.15269634990748437","0.2878724845839948","0.41274520675135434","0.43993514545969903","0.30621294524754344","0.1788558111065042","0.41291985544217685","0.49220248997034716","0.4111007618989507","0.4685412801484229","0.49211001814101196","0.4796331726122409","0.4920700090701169","0.42186570681124613","0.48937720046303906"
"17808","0.4630456349206337","0.27380952380952384","0.19745042022145629","0.22183820859704034","0.14004563369610337","0.18523767446250247","0.27208660015579655","0.10158908660765843","0.21009764399656644","0.1758408893654631","0.18713203317992674","0.22768595074945447","0.1073157741879935","0.07864178444032438","0.11344302457160431","0.16402118836981736","0.18125743612911166","0.21004163159462874","0.195452018497537","0.11840386393832564","0.04036887643752819","0.18763941588895752"
"18144","0.42162698412698296","0.16369047619047614","0.1572394219618899","0.1249908815584263","0.1216434270831523","0.1199985570832837","0.13073736217910273","0.16413748129359798","0.12477710784432414","0.10801275841372471","0.13074890824906146","0.15202396837091237","0.14763365252481642","0.12596769681883022","0.11917909348730923","0.11403283015617648","0.08237222920354699","0.09931198644503347","0.0916288426605506","0.1176368525492652","0.07562453524932537","0.10531237578919524"
"18480","0.423363095238094","0.14583333333333331","0.0939211620539651","0.1257101561001246","0.1286627435064935","0.14202286136232353","0.23191797930717076","0.04470581607444506","0.11174071119804613","0.09916654172075093","0.1225339674983255","0.12005955248398059","0.049021450274568334","0.04070708337519433","0.084135467342107","0.048903382921058385","0.10522779504637404","0.09955594312273972","0.10391339641247022","0.09559951061309759","0.09470252091584634","0.15168951385913512"
"18816","0.4590773809523797","0.2708333333333333","0.3109462356031649","0.29544680003448187","0.31378799787641953","0.25217146448063815","0.32028517053879174","0.2805798418801825","0.2436174015838725","0.2941492927031572","0.20849542894505346","0.2319259887144986","0.3460067343110635","0.30901185222927074","0.32030951166371424","0.2989053030931786","0.33713140477570863","0.2552236526243935","0.2810905379175469","0.34720526591555756","0.3245912431713296","0.25807167528510416"
"19152","0.4140873015873005","0.181547619047619","0.23945056878785329","0.2063191138471957","0.25273930388021687","0.24469121894433596","0.28482395976553015","0.13201883462487832","0.1340217910334218","0.1147243492917811","0.14650613575592614","0.13567378760649704","0.11752946904951149","0.09792517851049597","0.092970130050129","0.09295490232898643","0.12314861878277313","0.13794910543508082","0.15282057926755327","0.17430563570232438","0.14667040220844463","0.09526014003740577"
"19488","0.3824404761904751","0.20238095238095236","0.0972190245422491","0.16738805896415507","0.1448204860514557","0.2038259600654558","0.2085595623981916","0.1115831388570161","0.13047892385954915","0.07850275424300346","0.18004718390632451","0.21205163717772527","0.1289648704892101","0.06567092602806889","0.09391289324952955","0.13491170338934755","0.1158884603612637","0.128007433862367","0.13712907729089174","0.08670503373183906","0.12168425733238823","0.17169714585249304"
"19824","0.3472222222222215","0.23809523809523803","0.12261149040984899","0.19337444882519766","0.17344522416520464","0.19682307792965298","0.2752116677949402","0.100559119138702","0.10423357252978904","0.13240258378475547","0.12201626173576849","0.18147979872931636","0.11052891740856513","0.10547380511781718","0.07355420783326486","0.08911873367103709","0.16534005165634483","0.09217876057200217","0.12641617914544911","0.12210103022606325","0.15829924585307084","0.21169559216873662"
"20160","0.4748263888888876","0.3720238095238095","0.37360313249858185","0.3047321199483879","0.3700067889113198","0.31464694970345586","0.2978221182123442","0.16536766968309327","0.25044384580034756","0.18803263700254108","0.23209728280131148","0.22517399068480642","0.12468739970645054","0.1436727025914865","0.22720794898994304","0.16868342892931568","0.16058964493072214","0.19390347610796774","0.2065832611389868","0.2913796517332304","0.18841706784757437","0.25783943996629094"
"20496","0.4298859126984117","0.21726190476190474","0.16832820257612394","0.19697138132811315","0.24535124336409161","0.2046867608888327","0.26164559045585556","0.07790992268347008","0.12072900495220597","0.09049410551340578","0.11952237877919539","0.16931638748144717","0.08304323392094973","0.11068489569977932","0.09080542698871098","0.10773342329364369","0.09058561591309214","0.09931898180034261","0.13769015445665037","0.10065351197481051","0.09872701357149388","0.21939436752509786"
"20832","0.43705357142857054","0.3095238095238094","0.21929300761873613","0.24237360062193786","0.2733867847335701","0.2668112980081139","0.29906499252284446","0.2020022178042774","0.19545486123742423","0.25834037645497676","0.21725589779197146","0.2208724100384696","0.1999012747054384","0.2025468885608152","0.2100824427608738","0.23637405877694725","0.2444111285833101","0.19580391084051144","0.21013125699185603","0.2683867225784519","0.2565579295934758","0.217463279272042"
"21168","0.3977997448979581","0.19047619047619044","0.22668313797546016","0.14949904978865","0.20794174240639315","0.15455645768855103","0.25086786650524306","0.12788748342853035","0.12607766624581607","0.15509452922851152","0.16910023548419273","0.22731269130234705","0.12689293634093718","0.12430574069319075","0.14468626630912174","0.13966170448764378","0.13582458760217045","0.09756947981303131","0.16443424140716767","0.1635938128112889","0.15734371059598187","0.2363418271792148"
"21504","0.4362209467120169","0.18452380952380953","0.23336574910499275","0.1554132863436714","0.2168944046442821","0.16946372997725606","0.2809981566213265","0.18966417762053703","0.13712417452319253","0.20109037485485884","0.15930527214040455","0.2353985027467837","0.1828180868643059","0.193147207424777","0.17819172282025925","0.21053163841770262","0.18275041007108012","0.13392752550079162","0.21884088400505453","0.1576337315619559","0.20336679355949605","0.17460606401921636"
"21840","0.43089569160997615","0.26488095238095233","0.25690892483542227","0.18600395741916118","0.2561934006800078","0.20042576647522692","0.17038314338015195","0.09431758866749633","0.12630693946350116","0.09962056823322889","0.11621050399776672","0.13502986637597902","0.11621551048230008","0.09885390283839894","0.11434124924981995","0.11731218508349525","0.1171900813200824","0.08749971559509351","0.12685141080090453","0.10566448551617594","0.11193247439009808","0.1301069441154776"
"22176","0.4136904761904751","0.24702380952380948","0.2635115462125519","0.22865835604578297","0.2349235795867389","0.1774617293572077","0.2372613005887084","0.1127190376089161","0.16894829635078973","0.09959008299222442","0.12853035947033917","0.1580467631545431","0.15671275224404108","0.09348031654686939","0.1564395780286249","0.18076350488564816","0.12229129813778862","0.1649011837945496","0.154687217012567","0.12197996670199561","0.1256319926971576","0.17218675537495592"
