"points","all_attributes","day_period_nswprice_nswdemand","day_period_nswprice_vicprice","day_period_nswprice_vicdemand","day_period_nswprice_transfer","day_period_nswdemand_vicprice","day_period_nswdemand_vicdemand","day_period_nswdemand_transfer","day_period_vicprice_vicdemand","day_period_vicprice_transfer","day_period_vicdemand_transfer","day_nswprice_nswdemand_vicprice","day_nswprice_nswdemand_vicdemand","day_nswprice_nswdemand_transfer","day_nswprice_vicprice_vicdemand","day_nswprice_vicprice_transfer","day_nswprice_vicdemand_transfer","day_nswdemand_vicprice_vicdemand","day_nswdemand_vicprice_transfer","day_nswdemand_vicdemand_transfer","day_vicprice_vicdemand_transfer","period_nswprice_nswdemand_vicprice","period_nswprice_nswdemand_vicdemand","period_nswprice_nswdemand_transfer","period_nswprice_vicprice_vicdemand","period_nswprice_vicprice_transfer","period_nswprice_vicdemand_transfer","period_nswdemand_vicprice_vicdemand","period_nswdemand_vicprice_transfer","period_nswdemand_vicdemand_transfer","period_vicprice_vicdemand_transfer","nswprice_nswdemand_vicprice_vicdemand","nswprice_nswdemand_vicprice_transfer","nswprice_nswdemand_vicdemand_transfer","nswprice_vicprice_vicdemand_transfer","nswdemand_vicprice_vicdemand_transfer"
"1152","0.9999999999999997","0.9999999999999999","1.0","0.9999999999999999","0.9999999999999999","1.0","0.9999999999999998","0.9999999999999999","0.9999999999999999","0.9999999999999999","1.0","1.0","1.0","1.0","1.0000000000000002","0.9999999999999999","0.9999999999999999","1.0","1.0","1.0","1.0","0.16666666666666669","0.16666666666666666","0.16666666666666669","0.04166666666666666","0.04166666666666666","0.04166666666666666","0.125","0.125","0.125","0.0","0.14583333333333334","0.14583333333333334","0.14583333333333334","0.041666666666666706","0.10416666666666667"
"1200","0.9999999999999999","0.9999999999999999","0.9999999999999999","0.9999999999999999","0.9999999999999999","1.0","1.0","1.0","1.0","0.9999999999999999","0.9999999999999999","1.0","0.9999999999999999","0.9999999999999999","1.0","1.0","0.9999999999999999","1.0","1.0","1.0","1.0","0.7291666666666666","0.7291666666666667","0.7291666666666666","0.37500000000000006","0.37500000000000006","0.37500000000000006","0.5416666666666666","0.5416666666666667","0.5416666666666666","0.0","0.6458333333333333","0.6458333333333334","0.6458333333333333","0.10416666666666671","0.41666666666666663"
"1248","1.0","1.0000000000000002","0.9999999999999998","0.9999999999999998","0.9999999999999998","1.0000000000000002","1.0000000000000002","1.0","0.9999999999999999","0.9999999999999999","1.0","1.0","1.0","1.0","1.0","0.9999999999999999","0.9999999999999999","1.0","1.0","0.9999999999999999","1.0","0.5833333333333333","0.5833333333333334","0.5833333333333334","0.45833333333333337","0.45833333333333337","0.4583333333333333","0.22916666666666666","0.22916666666666669","0.22916666666666666","0.0","0.375","0.37500000000000006","0.375","0.08333333333333331","0.125"
"1296","0.9999999999999999","1.0","0.9999999999999999","1.0","1.0","0.9999999999999999","0.9999999999999999","1.0","1.0","1.0","0.9999999999999999","0.9999999999999999","1.0","1.0","1.0","1.0","1.0","1.0","1.0","0.9999999999999999","1.0","0.6458333333333334","0.6458333333333333","0.6458333333333331","0.37500000000000006","0.375","0.375","0.5625000000000001","0.5625","0.5625","0.0","0.47916666666666674","0.47916666666666674","0.47916666666666674","0.16666666666666669","0.41666666666666663"
"1344","1.0","1.0","1.0","1.0000000000000002","1.0","1.0","0.9999999999999999","1.0","0.9999999999999999","0.9999999999999999","1.0","0.9999999999999998","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","0.4791666666666668","0.47916666666666674","0.4791666666666668","0.3541666666666667","0.35416666666666674","0.35416666666666663","0.22916666666666669","0.22916666666666663","0.22916666666666666","0.0","0.35416666666666663","0.35416666666666663","0.3541666666666666","0.16666666666666663","0.14583333333333331"
"1392","1.0000000000000002","0.9999999999999999","1.0","1.0","1.0","1.0000000000000002","0.9999999999999999","1.0","0.9999999999999999","1.0","0.9999999999999999","0.9999999999999999","0.9999999999999999","1.0","1.0","1.0","1.0","0.9999999999999999","1.0","0.9999999999999999","1.0","0.4374999999999999","0.4375","0.4375","0.1875","0.1875","0.18749999999999997","0.18749999999999994","0.1875","0.18749999999999997","0.0","0.3541666666666667","0.3541666666666667","0.35416666666666674","0.16666666666666669","0.10416666666666667"
"1440","1.0","1.0000000000000002","1.0","1.0","1.0","1.0","1.0000000000000002","1.0","0.9999999999999999","0.9999999999999999","0.9999999999999999","1.0","1.0","1.0","1.0","1.0","1.0","1.0","0.9999999999999999","0.9999999999999999","1.0","0.2708333333333333","0.27083333333333326","0.27083333333333337","0.08333333333333333","0.08333333333333333","0.08333333333333334","0.16666666666666666","0.16666666666666666","0.16666666666666666","0.0","0.22916666666666666","0.22916666666666666","0.22916666666666669","0.020833333333333356","0.125"
"1488","0.9999999999999997","1.0","1.0","0.9999999999999999","0.9999999999999999","1.0000000000000002","1.0000000000000004","1.0","1.0","1.0","0.9999999999999999","1.0","1.0","0.9999999999999999","1.0","1.0","1.0","1.0","1.0","1.0","1.0","0.16666666666666669","0.16666666666666666","0.16666666666666669","0.10416666666666667","0.10416666666666666","0.10416666666666666","0.08333333333333331","0.08333333333333333","0.08333333333333334","0.0","0.12499999999999999","0.12499999999999999","0.12499999999999999","0.08333333333333329","0.06249999999999999"
"1536","0.9999999999999999","1.0","0.9999999999999999","1.0","1.0","1.0000000000000002","1.0","1.0000000000000002","0.9999999999999999","0.9999999999999999","0.9999999999999999","1.0000000000000002","1.0","1.0000000000000002","1.0","1.0","1.0","1.0","1.0","1.0","1.0","0.625","0.6249999999999999","0.6250000000000001","0.31250000000000006","0.3125","0.3125","0.41666666666666674","0.4166666666666667","0.4166666666666667","0.0","0.5","0.5","0.5","0.3125","0.35416666666666663"
"1584","0.9999999999999999","0.9999999999999997","0.9999999999999998","0.9999999999999999","0.9999999999999998","0.9999999999999998","0.9999999999999999","1.0","0.9999999999999999","0.9999999999999999","0.9999999999999999","1.0","1.0","0.9999999999999999","1.0","1.0","1.0","1.0","1.0","1.0","1.0","0.37499999999999994","0.37500000000000006","0.37499999999999994","0.12500000000000003","0.125","0.125","0.20833333333333334","0.20833333333333337","0.20833333333333334","0.0","0.27083333333333337","0.27083333333333337","0.2708333333333333","0.04166666666666666","0.14583333333333334"
"1632","0.9999999999999997","0.9999999999999999","0.9999999999999999","0.9999999999999999","1.0","1.0000000000000002","0.9999999999999999","1.0","1.0","0.9999999999999999","0.9999999999999999","0.9999999999999999","1.0","0.9999999999999999","1.0","1.0","1.0","0.9999999999999999","1.0","1.0","1.0","0.43750000000000006","0.4375000000000001","0.4375000000000001","0.39583333333333337","0.3958333333333333","0.39583333333333337","0.16666666666666669","0.16666666666666669","0.16666666666666663","0.0","0.35416666666666663","0.3541666666666667","0.3541666666666667","0.3541666666666666","0.12499999999999997"
"1680","0.9999999999999999","0.9999999999999998","0.9999999999999999","1.0","1.0","1.0000000000000002","1.0","1.0","0.9999999999999999","1.0","0.9999999999999999","1.0","1.0","1.0","1.0","1.0","1.0","0.9999999999999999","0.9999999999999999","1.0","1.0","0.6041666666666665","0.6041666666666669","0.6041666666666666","0.29166666666666674","0.2916666666666667","0.29166666666666663","0.5208333333333333","0.5208333333333334","0.5208333333333333","0.0","0.49999999999999994","0.5","0.49999999999999994","0.18750000000000006","0.4583333333333333"
"1728","0.9999999999999998","0.9999999999999998","0.9999999999999999","1.0","0.9999999999999998","0.9999999999999999","1.0","1.0","0.9999999999999999","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","0.43749999999999994","0.4375000000000001","0.4375000000000001","0.2916666666666666","0.2916666666666667","0.2916666666666667","0.14583333333333337","0.14583333333333334","0.14583333333333334","0.0","0.35416666666666674","0.3541666666666667","0.35416666666666674","0.2916666666666667","0.08333333333333336"
"1776","0.9999999999999998","0.9999999999999997","1.0","0.9999999999999999","0.9999999999999999","0.9999999999999999","1.0","1.0","1.0","0.9999999999999999","0.9999999999999999","0.9999999999999999","1.0","1.0","0.9999999999999999","1.0","1.0","1.0","1.0000000000000002","1.0000000000000002","1.0","0.18749999999999997","0.1875","0.18749999999999994","0.0625","0.0625","0.0625","0.08333333333333333","0.08333333333333334","0.08333333333333333","0.0","0.125","0.12499999999999999","0.125","0.02083333333333335","0.08333333333333334"
"1824","0.9999999999999998","1.0","0.9999999999999998","1.0","0.9999999999999999","1.0000000000000002","1.0","1.0000000000000002","0.9999999999999999","0.9999999999999999","0.9999999999999999","0.9999999999999999","1.0","0.9999999999999998","1.0","1.0","1.0","0.9999999999999999","1.0","1.0","1.0","0.4166666666666667","0.4166666666666667","0.4166666666666667","0.39583333333333326","0.39583333333333326","0.39583333333333326","0.125","0.12499999999999999","0.125","0.0","0.375","0.37499999999999994","0.375","0.3541666666666667","0.125"
"1872","0.9999999999999996","1.0000000000000002","0.9999999999999998","1.0","1.0","1.0000000000000002","0.9999999999999998","0.9999999999999999","1.0","0.9999999999999999","0.9999999999999999","1.0","0.9999999999999999","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","0.5625","0.5625","0.5624999999999998","0.2291666666666667","0.22916666666666669","0.22916666666666669","0.4375","0.4375","0.43750000000000006","0.0","0.4583333333333333","0.4583333333333333","0.45833333333333326","0.062499999999999986","0.4166666666666667"
"1920","0.9999999999999998","0.9999999999999999","1.0","1.0","0.9999999999999998","0.9999999999999999","1.0","0.9999999999999999","0.9999999999999999","1.0","0.9999999999999999","1.0","1.0","0.9999999999999999","1.0","1.0","1.0","0.9999999999999999","0.9999999999999999","1.0","1.0","0.5000000000000001","0.5","0.5","0.375","0.37499999999999994","0.37500000000000006","0.27083333333333337","0.2708333333333333","0.27083333333333337","0.0","0.3958333333333333","0.39583333333333326","0.39583333333333337","0.33333333333333337","0.14583333333333331"
"1968","0.9999999999999997","1.0","1.0","1.0","0.9999999999999999","0.9999999999999999","1.0","0.9999999999999999","0.9999999999999999","0.9999999999999999","0.9999999999999999","0.9999999999999999","1.0","1.0","1.0","1.0","1.0","0.9999999999999999","1.0","0.9999999999999999","1.0","0.7499999999999999","0.7500000000000001","0.75","0.6041666666666665","0.6041666666666666","0.6041666666666667","0.47916666666666674","0.4791666666666667","0.4791666666666668","0.0","0.6874999999999999","0.6875","0.6875","0.6041666666666669","0.375"
"2016","0.9999999999999999","0.9999999999999997","1.0000000000000002","1.0","1.0","1.0","1.0","1.0000000000000002","0.9999999999999999","0.9999999999999999","0.9999999999999999","1.0000000000000002","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","0.4583333333333334","0.45833333333333337","0.4583333333333334","0.29166666666666663","0.2916666666666667","0.29166666666666663","0.22916666666666669","0.2291666666666667","0.22916666666666669","0.0","0.33333333333333337","0.3333333333333333","0.3333333333333332","0.18750000000000003","0.20833333333333334"
"2064","0.9999999999999997","0.9999999999999998","0.9999999999999999","1.0","1.0","0.9999999999999999","1.0","1.0","0.9999999999999999","1.0","1.0","1.0","1.0","1.0000000000000002","1.0000000000000002","1.0","1.0000000000000002","1.0","1.0","1.0","1.0","0.8541666666666666","0.8541666666666664","0.8541666666666665","0.8333333333333333","0.8333333333333333","0.8333333333333334","0.06250000000000001","0.0625","0.06249999999999999","0.0","0.8541666666666667","0.8541666666666667","0.8541666666666666","0.8333333333333334","0.041666666666666685"
"2112","0.9999999999999998","0.9999999999999998","1.0","0.9999999999999999","0.9999999999999998","1.0","1.0","1.0000000000000002","0.9999999999999999","0.9999999999999999","0.9999999999999999","1.0","1.0","1.0000000000000002","0.9999999999999999","0.9999999999999998","1.0","1.0","1.0","1.0","1.0","0.5833333333333333","0.5833333333333331","0.5833333333333334","0.43750000000000006","0.4375","0.4375","0.041666666666666664","0.04166666666666667","0.04166666666666667","0.0","0.24999999999999997","0.24999999999999997","0.24999999999999997","0.12499999999999997","0.04166666666666668"
"2160","0.9999999999999999","0.9999999999999998","1.0","1.0","1.0","1.0","1.0000000000000002","1.0","1.0","0.9999999999999999","0.9999999999999999","1.0","0.9999999999999999","0.9999999999999998","1.0","1.0","1.0","1.0","1.0","1.0","1.0","0.4583333333333334","0.4583333333333335","0.4583333333333334","0.375","0.375","0.37500000000000006","0.041666666666666664","0.04166666666666667","0.04166666666666667","0.0","0.22916666666666666","0.22916666666666663","0.22916666666666666","0.12500000000000003","0.0"
"2208","0.9999999999999998","0.9999999999999997","0.9999999999999999","1.0","1.0","0.9999999999999996","1.0000000000000002","1.0","0.9999999999999999","0.9999999999999999","1.0","1.0000000000000002","1.0000000000000002","1.0","1.0","1.0","1.0","1.0","1.0","0.9999999999999999","1.0","0.8749999999999997","0.8749999999999999","0.8749999999999998","0.7500000000000001","0.7499999999999999","0.7500000000000001","0.4583333333333334","0.45833333333333337","0.45833333333333337","0.0","0.8333333333333334","0.8333333333333333","0.8333333333333333","0.6666666666666666","0.39583333333333337"
"2256","0.9999999999999998","0.9999999999999996","0.9999999999999999","1.0000000000000002","0.9999999999999999","0.9999999999999999","0.9999999999999998","0.9999999999999998","0.9999999999999999","0.9999999999999999","0.9999999999999999","1.0000000000000002","1.0","1.0000000000000002","0.9999999999999999","1.0","1.0","1.0","1.0","0.9999999999999999","1.0","0.6041666666666666","0.6041666666666667","0.6041666666666666","0.5208333333333335","0.5208333333333334","0.5208333333333334","0.20833333333333334","0.20833333333333331","0.20833333333333337","0.0","0.3958333333333333","0.39583333333333337","0.39583333333333337","0.25","0.125"
"2304","0.9999999999999999","1.0","0.9999999999999999","0.9999999999999998","0.9999999999999999","1.0","0.9999999999999998","1.0","0.9999999999999999","1.0","0.9999999999999999","1.0000000000000002","1.0","1.0000000000000002","1.0000000000000002","1.0","1.0","1.0","0.9999999999999999","0.9999999999999998","1.0","0.7291666666666666","0.7291666666666667","0.7291666666666667","0.4791666666666666","0.4791666666666667","0.47916666666666663","0.5208333333333334","0.5208333333333335","0.5208333333333334","0.0","0.6249999999999999","0.6249999999999999","0.625","0.4375","0.5208333333333334"
"2352","0.9999999999999997","0.9999999999999999","1.0","1.0","1.0","1.0","1.0","1.0","0.9999999999999999","0.9999999999999999","0.9999999999999999","1.0","0.9999999999999999","0.9999999999999997","1.0","1.0","1.0","1.0","1.0","1.0","1.0","0.7708333333333334","0.7708333333333333","0.7708333333333331","0.6666666666666666","0.6666666666666666","0.6666666666666669","0.2708333333333333","0.27083333333333337","0.27083333333333337","0.0","0.6041666666666667","0.6041666666666666","0.6041666666666666","0.5416666666666667","0.1875"
"2400","0.9999999999999993","0.9999999999999997","0.9999999999999999","0.9999999999999998","0.9999999999999999","1.0000000000000002","1.0000000000000002","1.0000000000000002","0.9999999999999999","0.9999999999999999","1.0","0.9999999999999997","0.9999999999999996","0.9999999999999999","1.0","1.0","0.9999999999999999","1.0","1.0","1.0","1.0","0.3750000000000001","0.375","0.3750000000000001","0.3541666666666667","0.3541666666666667","0.3541666666666667","0.125","0.125","0.125","0.0","0.35416666666666663","0.35416666666666674","0.3541666666666666","0.3541666666666667","0.08333333333333334"
