"points","all_attributes","day_period","day_nswprice","day_nswdemand","day_vicprice","day_vicdemand","day_transfer","period_nswprice","period_nswdemand","period_vicprice","period_vicdemand","period_transfer","nswprice_nswdemand","nswprice_vicprice","nswprice_vicdemand","nswprice_transfer","nswdemand_vicprice","nswdemand_vicdemand","nswdemand_transfer","vicprice_vicdemand","vicprice_transfer","vicdemand_transfer"
"1776","1.0","1.0","1.0","1.0","1.0","1.0","1.0","0.32928292215951016","0.33435811012943495","0.3055987116331944","0.3055987116331944","0.3055987116331944","0.2020222971221156","0.10827067669172932","0.10827067669172932","0.10827067669172932","0.16734184599429608","0.16734184599429608","0.16734184599429608","0.0","0.0","0.0"
"1824","0.9999999999999998","1.0","1.0","1.0","1.0","1.0","1.0","0.426665220744168","0.13965080971659918","0.11277894254867937","0.11277894254867937","0.11277894254867937","0.40468358395989973","0.32474937343358395","0.32474937343358395","0.32474937343358395","0.10394736842105262","0.1039473684210526","0.10394736842105262","0.0","0.0","0.0"
"1872","1.0","1.0","1.0","1.0","1.0","1.0","1.0","0.42218338815789475","0.6609786184210524","0.27706962719298245","0.2770696271929824","0.27706962719298245","0.5524328399122806","0.1619037828947368","0.1619037828947368","0.1619037828947368","0.5332442434210526","0.5332442434210527","0.5332442434210526","0.0","0.0","0.0"
"1920","0.9999999999999998","1.0","1.0","0.9999999999999998","1.0","1.0","1.0","0.4247860863095238","0.39157366071428573","0.2474423363095238","0.2474423363095238","0.24744233630952378","0.4298012534340659","0.2906650641025641","0.2906650641025641","0.2906650641025641","0.27285013163919414","0.27285013163919414","0.27285013163919414","0.0","0.0","0.0"
"1968","0.9999999999999998","0.9999999999999999","1.0","0.9999999999999998","1.0","1.0","1.0","0.5700439759877147","0.5231915996888774","0.24510904250014956","0.24510904250014956","0.24510904250014953","0.6349644003908976","0.43414944855507465","0.43414944855507465","0.43414944855507465","0.3528484673221516","0.3528484673221516","0.3528484673221516","0.0","0.0","0.0"
"2016","0.9999999999999998","0.9999999999999998","0.9999999999999998","0.9999999999999998","1.0","1.0","1.0","0.5586908100973437","0.5564180828246164","0.3476443197858805","0.3476443197858805","0.3476443197858805","0.5189228950118242","0.2881881427707199","0.2881881427707199","0.2881881427707199","0.31133201341912775","0.3113320134191277","0.3113320134191277","0.0","0.0","0.0"
"2064","1.0","1.0","1.0","1.0","1.0","1.0","1.0","0.8523901808785531","0.2874089734554851","0.19050974864928355","0.19050974864928355","0.19050974864928355","0.8419661733615225","0.7829457364341087","0.7829457364341087","0.7829457364341087","0.18754404510218464","0.18754404510218464","0.18754404510218464","0.0","0.0","0.0"
"2112","1.0000000000000004","1.0","1.0","1.0","1.0","1.0","1.0","0.6353655254091302","0.45995101205857025","0.2807358957795004","0.2807358957795004","0.2807358957795004","0.464725990525409","0.4487537683031869","0.4487537683031869","0.4487537683031869","0.23802756244616713","0.23802756244616713","0.23802756244616713","0.0","0.0","0.0"
"2160","0.9999999999999998","0.9999999999999999","0.9999999999999998","1.0","0.9999999999999999","0.9999999999999999","0.9999999999999999","0.5257173382173382","0.44974180911680905","0.3397054334554334","0.3397054334554334","0.33970543345543336","0.3379375254375254","0.27627696377696376","0.27627696377696376","0.27627696377696376","0.10955942205942205","0.10955942205942205","0.10955942205942205","0.0","0.0","0.0"
"2208","1.0","1.0","1.0","1.0","1.0","1.0","1.0","0.6949374638519374","0.7232323597455177","0.28868746385193755","0.28868746385193755","0.28868746385193755","0.7831658473105843","0.445795980335454","0.445795980335454","0.445795980335454","0.5035605841526893","0.5035605841526894","0.5035605841526893","0.0","0.0","0.0"
"2256","0.9999999999999998","1.0","0.9999999999999999","1.0","1.0","1.0","1.0","0.5023261278195489","0.5223864058293882","0.3921824236517219","0.39218242365172185","0.3921824236517219","0.48188758934372966","0.24489058293882854","0.24489058293882854","0.24489058293882854","0.35082497911445276","0.35082497911445276","0.35082497911445276","0.0","0.0","0.0"
"2304","0.9999999999999996","0.9999999999999999","0.9999999999999999","0.9999999999999998","0.9999999999999999","0.9999999999999999","0.9999999999999999","0.48893637226970554","0.680864197530864","0.3210826210826211","0.3210826210826211","0.3210826210826211","0.63338081671415","0.4199905033238366","0.4199905033238366","0.4199905033238366","0.5858974358974358","0.5858974358974358","0.5858974358974358","0.0","0.0","0.0"
"2352","0.9999999999999997","0.9999999999999998","1.0","0.9999999999999998","1.0","1.0","1.0","0.6613756613756613","0.6105820105820106","0.437037037037037","0.437037037037037","0.437037037037037","0.3433862433862434","0.07142857142857142","0.07142857142857142","0.07142857142857142","0.19338624338624338","0.19338624338624338","0.19338624338624338","0.0","0.0","0.0"
"2400","0.9999999999999998","1.0","1.0","1.0","1.0","1.0","1.0","0.6813401442307692","0.4576962028133903","0.28170350338319083","0.2817035033831909","0.28170350338319083","0.650123530982906","0.650123530982906","0.650123530982906","0.650123530982906","0.20932102475071224","0.20932102475071224","0.20932102475071224","0.0","0.0","0.0"
"2448","0.9999999999999999","1.0","1.0","0.9999999999999999","1.0","1.0","1.0","0.4192547734819735","0.3335099916982922","0.23336137630455409","0.23336137630455409","0.23336137630455409","0.3640725065227704","0.21301663306451613","0.21301663306451613","0.21301663306451613","0.15105587345825428","0.15105587345825428","0.15105587345825428","0.0","0.0","0.0"
"2496","1.0","1.0","1.0","1.0000000000000002","1.0","1.0","1.0","0.5426116212614078","0.4309081898888588","0.34294284245956447","0.3429428424595645","0.34294284245956447","0.4440079459203036","0.3200364823348695","0.3200364823348695","0.3200364823348695","0.17778290751784587","0.17778290751784587","0.17778290751784587","0.0","0.0","0.0"
"2544","1.0000000000000004","1.0","1.0","1.0","1.0","1.0","1.0","0.35","0.5642857142857143","0.23214285714285715","0.23214285714285712","0.23214285714285715","0.5071428571428571","0.13214285714285712","0.13214285714285712","0.13214285714285712","0.46071428571428574","0.4607142857142857","0.4607142857142857","0.0","0.0","0.0"
