"points","all_attributes","Airline_Flight_AirportFrom_AirportTo","Airline_Flight_AirportFrom_Time","Airline_Flight_AirportFrom_Length","Airline_Flight_AirportTo_Time","Airline_Flight_AirportTo_Length","Airline_Flight_Time_Length","Airline_AirportFrom_AirportTo_Time","Airline_AirportFrom_AirportTo_Length","Airline_AirportFrom_Time_Length","Airline_AirportTo_Time_Length","Flight_AirportFrom_AirportTo_Time","Flight_AirportFrom_AirportTo_Length","Flight_AirportFrom_Time_Length","Flight_AirportTo_Time_Length","AirportFrom_AirportTo_Time_Length"
"188415","0.37111512670330044","0.23830979478037034","0.22208903841255603","0.17658406952524267","0.22705175543409714","0.17209483327130062","0.15446964799905985","0.2814218134805901","0.15317992465050803","0.20689689395570338","0.21226467976466587","0.3467405143875191","0.23352098881509326","0.2380462348109304","0.23822499396027777","0.24920497802847638"
"205551","0.1216975240502352","0.09116321024680764","0.08698068080250852","0.07264750681155119","0.07929703014086507","0.06761293611659935","0.057360415872163735","0.09641088707551917","0.07519510086123193","0.08669935004318391","0.08110654184119975","0.10965526698265804","0.09060514164477075","0.09365788506207409","0.08705751308650102","0.0858428782845675"
"223517","0.049188357967186194","0.042912902397189354","0.03972273198978332","0.03602765638359526","0.03936267859700887","0.03605025374208361","0.029590984847773796","0.047023357074276365","0.041500188989941685","0.04157288387076946","0.04176796527205984","0.04775358515709832","0.04263982709087848","0.040909239879173706","0.04098803588572858","0.04408876069753417"
"240796","0.03194120614856476","0.02720321310729038","0.024962489008907074","0.023224183340229538","0.02552565887510922","0.02380982178822431","0.020063317477606847","0.029266259585613293","0.02659106607898931","0.026333977958392974","0.027091341037599644","0.03051397048771772","0.027377782529632057","0.02727652245277854","0.027572825228876795","0.027198455325827896"
"258373","0.1092910359592067","0.07329532311918853","0.07028219582419797","0.062385354459535886","0.06951630633677144","0.06082598716986682","0.04472802329680742","0.08999541231766092","0.07047958042268093","0.07740108345811131","0.07758727889132357","0.09681131429705889","0.07646148942027317","0.07802779505122391","0.07606154760891568","0.08363811352067779"
"276642","0.15039405796313396","0.0980404301701445","0.06708633581663141","0.06302681065597682","0.06826898168291683","0.05954239628139118","0.033462622592305175","0.05740939668059069","0.032925847223848","0.0468033066889463","0.047418101818669504","0.1445163189345787","0.09963311715319899","0.09968106587775373","0.09822938584412869","0.05603619292250546"
"295227","0.35802049486337895","0.237155348567869","0.19738759846396098","0.18480641572944648","0.2047012786712958","0.18378818889180523","0.1311159808550534","0.23935222644537194","0.1621918034885318","0.1839438066284836","0.18816703719870748","0.3201437018758389","0.2451471005652856","0.22014333499573055","0.2245325771160803","0.22163920602977655"
"311213","0.2878615672259592","0.19971277140744065","0.1711526642329854","0.14960285726309488","0.17029855972426575","0.145444742214615","0.11336829051992957","0.20343228338701","0.12340645090433623","0.15298925957432538","0.15383994267545703","0.26674736246544173","0.1965970879715801","0.1895827604851661","0.1882030921313275","0.18101835003532826"
"328765","0.10878413745061763","0.08287616055233966","0.0752248461760375","0.067108791140639","0.07104210564296873","0.06395747447656419","0.04888576443833019","0.08260367963992565","0.06762351460912869","0.07414397724802263","0.06997839810119014","0.09790602552961387","0.08371601784420832","0.08327321926543119","0.07923806168057523","0.07538982363925908"
"347094","0.014891509324653296","0.0075114115200523406","0.009935367888081685","0.008007231274401574","0.009070181934859103","0.007734439523624079","0.0076945093312553526","0.011834275004976826","0.009197416214991271","0.010825465513558346","0.01109855525084621","0.012597495934133465","0.009631320332247359","0.012280602179841643","0.01244153575441409","0.013460357592575174"
"365403","0.13318063173565992","0.08404768045450162","0.05547532488661843","0.051977958204799155","0.0565619144172794","0.048560458779443","0.025923170015298484","0.04129330160730256","0.019057087612163164","0.03326080661585922","0.033485757951786314","0.1299097839743572","0.08663186428498226","0.0879214177150202","0.08734091638826606","0.04402528627099783"
"383939","0.007914750482329995","0.006870892452415832","0.006296812958349152","0.0061450483230500235","0.0066641879208052725","0.0063608446113539085","0.00583449320787372","0.006997075807456183","0.006650142042935206","0.006366615218190886","0.006750023518273613","0.0073733681880303005","0.0071338821930090664","0.007001663817625555","0.0071138855584408685","0.006237104902007779"
"402506","0.31853382320816576","0.21185551086451718","0.2093198783296429","0.15778459518444632","0.21758628241998262","0.15702637409581288","0.16097847566646303","0.24168274611049492","0.12647476922193743","0.18843759308948732","0.19261000345193227","0.30520089777041254","0.20632936477394045","0.21876892144178778","0.2240091211131294","0.22162038261958214"
"417527","0.25035323696714007","0.16691603612353356","0.16638940213740328","0.12640289835630752","0.17073095789721784","0.13074245566317427","0.11158690945038842","0.20448199704072517","0.1385160629194555","0.16920551378164492","0.17397119954515444","0.2303931885396154","0.16667076765865174","0.17868796484588123","0.18275419207772634","0.18413220865398094"
"431918","0.3616786633177176","0.23272258564997592","0.21336112694575515","0.17322152934202897","0.21282561295378763","0.16973576313367517","0.13721188282622554","0.27551270367484154","0.15626007343577708","0.20077295267508907","0.20457314382823732","0.3392912421295808","0.23067687492738087","0.22674212019805207","0.2290341170089891","0.24946762218648041"
"449998","0.20208537852461703","0.1332691859840198","0.10706939020457638","0.09791935377927273","0.10574933120752605","0.09469746097715145","0.07110646340152617","0.09998854991460596","0.05653083312433277","0.07911761193316534","0.07505278683433922","0.18920869012219094","0.13676722439181668","0.13596895787801824","0.1349214168846221","0.09527417505642491"
"468523","0.006690771731135638","0.005220263600637526","0.005333891758573927","0.005150944764187031","0.005180739114026333","0.0049351545465193755","0.005093100778688105","0.005988144988081546","0.005811640015282058","0.005897659092476966","0.005894773603641088","0.006041991885910854","0.005864748764804735","0.006057387967394514","0.005897659092476951","0.005929869200411052"
"487025","0.005728312315626454","0.00464107769624575","0.00446943245823759","0.004403375482518951","0.004358561859570553","0.004291060791892495","0.004057576846783588","0.005133059948600851","0.0048547623805438","0.004796951929961196","0.004744233803656551","0.005349138785357529","0.005070575200360807","0.00506510285188335","0.0049584885242541935","0.005185170036185833"
"505514","0.007293639570609963","0.006095942372540165","0.005217694612475211","0.005420624588855417","0.005806134260406468","0.0056834042074329644","0.005110942584401082","0.00637427331185954","0.006363442040543621","0.005387803440214641","0.006089234933881955","0.006752230904328666","0.00668671720281905","0.006190550867879633","0.0066230418363500175","0.006262622953854732"
"524020","0.2971212300499403","0.2025056038057347","0.19066849823168314","0.14964665498762542","0.19824970748766305","0.15146284934309506","0.14444295802662066","0.2252909469437178","0.12580354935049945","0.1741445512421107","0.17780700597187668","0.28376474939940727","0.19661898473243788","0.20285962519801404","0.20637093733359302","0.20144077150105147"
