"Distance","mean","sd","max","min","Attributes"
"0.20002876042565432","0.040005752085130866","0.038212239769491424","0.09095484613172275_2.371604=4.0","0.002157031924072475_2.371604=1.0","_2.371604"
"0.20074777106701175","0.04014955421340235","0.031167995862689202","0.0803853897037676_-2.694967=0.0","0.001006614897900479_-2.694967=3.0","_-2.694967"
"0.2010353753235548","0.04020707506471096","0.030695035026642538","0.0818234109864826_-2.172101=0.0","0.002588438308886984_-2.172101=3.0","_-2.172101"
"0.20333620937589875","0.04066724187517975","0.01644048923309486","0.05694564279551337_-3.791499=0.0","0.020707506471095774_-3.791499=3.0","_-3.791499"
"0.2093758987633017","0.04187517975266034","0.03766211095446605","0.10468794938165085_1.786704=0.0","0.0049611734253666995_1.786704=2.0","_1.786704"
"0.21052631578947367","0.042105263157894736","0.039061757757146424","0.10526315789473685_0.841862=0.0","0.004170261719873461_0.841862=4.0","_0.841862"
"0.21196433707218865","0.04239286741443773","0.04278474618772943","0.10526315789473685_-2.350776=0.0","7.190106413575009E-4_-2.350776=4.0","_-2.350776"
"0.21196433707218867","0.042392867414437735","0.023068344607008892","0.07794075352315213_0.584691=0.0","0.020276100086281265_0.584691=3.0","_0.584691"
"0.21426517112453264","0.04285303422490653","0.039859105716974305","0.10519125683060108_2.819354=4.0","0.0019413287316652345_2.819354=3.0","_2.819354"
"0.2151279838941616","0.04302559677883232","0.028152071804631897","0.08513085993672706_-3.082212=1.0","0.017687661777394295_-3.082212=3.0","_-3.082212"
"0.21570319240724764","0.04314063848144953","0.03052761186433389","0.08088869715271788_2.519022=4.0","0.006327293643945922_2.519022=1.0","_2.519022"
"0.2164222030486051","0.04328444060972102","0.039653453167567715","0.10821110152430255_3.860647=4.0","0.0013661202185792365_3.860647=3.0","_3.860647"
"0.2182916307161346","0.04365832614322692","0.036320123493438494","0.09605982168536095_-2.739388=0.0","0.007118205349439161_-2.739388=3.0","_-2.739388"
"0.2208800690250216","0.04417601380500432","0.04057022242752348","0.11044003451251079_1.795029=0.0","0.003738855335058952_1.795029=2.0","_1.795029"
"0.2208800690250216","0.04417601380500432","0.02276577768485475","0.06578947368421054_2.269085=4.0","0.011072763876905381_2.269085=1.0","_2.269085"
"0.22231809030773658","0.04446361806154732","0.03771005523597368","0.10562266321541561_2.754759=4.0","0.0055363819384526836_2.754759=3.0","_2.754759"
"0.22260569456427956","0.04452113891285591","0.04255821495956364","0.10425654299683636_-2.888766=0.0","0.002588438308886984_-2.888766=3.0","_-2.888766"
"0.22375611159045156","0.04475122231809031","0.0370797140885103","0.10217141213689965_13831.753900=4.0","0.009706643658326145_13831.753900=0.0","_13831.753900"
"0.22375611159045156","0.04475122231809031","0.04104922996460004","0.11108714408973254_3.972203=4.0","7.909117054932385E-4_3.972203=3.0","_3.972203"
"0.2263445498993385","0.0452689099798677","0.042155999210438756","0.10806729939603107_15596.162100=4.0","0.0051049755536382024_15596.162100=2.0","_15596.162100"
"0.23109002013229796","0.04621800402645959","0.04113367441123923","0.11554501006614896_3.605537=4.0","0.0058239861949956895_3.605537=3.0","_3.605537"
"0.23180903077365542","0.04636180615473108","0.016767707390199317","0.06442335346563129_2.713374=3.0","0.02142651711245326_2.713374=1.0","_2.713374"
"0.23482887546735692","0.046965775093471385","0.042958987470738424","0.11741443773367846_3.555169=4.0","9.347138337647415E-4_3.555169=3.0","_3.555169"
"0.2358354903652574","0.04716709807305148","0.03760202245695363","0.10893011216566004_2.680623=4.0","0.008987633016968644_2.680623=3.0","_2.680623"
"0.23583549036525742","0.047167098073051486","0.0420272637130186","0.11791774518262871_0.152483=4.0","0.014811619211964347_0.152483=3.0","_0.152483"
"0.23612309462180042","0.047224618924360084","0.04346261427260077","0.10763589301121655_5.695234=4.0","0.004745470232959445_5.695234=1.0","_5.695234"
"0.23698590739142938","0.04739718147828588","0.017831637859004733","0.07075064710957721_-4.847512=0.0","0.022145527753810748_-4.847512=2.0","_-4.847512"
"0.2369859073914294","0.04739718147828588","0.04320037686358791","0.11166235260281851_2.057165=4.0","0.0068306010928961824_2.057165=0.0","_2.057165"
"0.24216278400920327","0.04843255680184065","0.03034112452543485","0.09174575783721597_-8.129869=0.0","0.020276100086281265_-8.129869=3.0","_-8.129869"
"0.24245038826574636","0.04849007765314927","0.04048995926218262","0.11194995685936152_2.949381=4.0","0.00927523727351165_2.949381=3.0","_2.949381"
"0.24561403508771928","0.04912280701754386","0.02494269574219325","0.0818234109864826_6.915721=3.0","0.015818234109864826_6.915721=1.0","_6.915721"
"0.24920908829450675","0.04984181765890135","0.04554208521165721","0.12460454414725339_1.896047=4.0","0.0029479436295657135_1.896047=3.0","_1.896047"
"0.25381075639919476","0.05076215127983895","0.05224966773659198","0.12424503882657463_-0.315720=0.0","0.0015099223468507394_-0.315720=1.0","_-0.315720"
"0.2551049755536382","0.05102099511072764","0.03733630561014667","0.0989358642507909_-5.056975=4.0","0.02142651711245326_-5.056975=3.0","_-5.056975"
"0.2565429968363532","0.051308599367270634","0.0456203214641628","0.11439459303997698_2.391239=4.0","0.003019844693701465_2.391239=1.0","_2.391239"
"0.2605694564279551","0.05211389128559102","0.03244767645698107","0.10619787172850156_0.122736=4.0","0.024086856485475983_0.122736=3.0","_0.122736"
"0.26919758412424505","0.05383951682484901","0.04659209483261307","0.12050618349151568_-0.236907=0.0","0.0048173712970951965_-0.236907=4.0","_-0.236907"
"0.27020419902214554","0.05404083980442911","0.04447673946489514","0.12733678458441186_1.779291=4.0","0.007765314926660924_1.779291=3.0","_1.779291"
"0.31176301409260854","0.06235260281852171","0.05471712080395999","0.15120793787748057_-2.344130=4.0","0.0046735691688236936_-2.344130=3.0","_-2.344130"
"0.31420765027322406","0.06284153005464481","0.05434700327922692","0.15250215703192407_-2.658358=4.0","0.004601668104687942_-2.658358=3.0","_-2.658358"
"0.319096922634455","0.063819384526891","0.05961813645906277","0.1595484613172275_-1.728611=4.0","7.19010641357376E-5_-1.728611=3.0","_-1.728611"
"0.32513661202185795","0.06502732240437159","0.0417966210646663","0.13560540696002302_-0.138196=0.0","0.02696289905090596_-0.138196=1.0","_-0.138196"
"0.32700603968938746","0.06540120793787749","0.03405350839980293","0.1238855335058959_685.399400=4.0","0.03961748633879782_685.399400=3.0","_685.399400"
"0.32758124820247336","0.06551624964049467","0.03972016137179602","0.1323698590739143_797.773800=4.0","0.03142076502732241_797.773800=3.0","_797.773800"
"0.3285878631003739","0.06571757262007479","0.04537290432050034","0.13991947080816797_-0.164646=0.0","0.02437446074201899_-0.164646=1.0","_-0.164646"
"0.33664078228357786","0.06732815645671557","0.0572438731512922","0.159404659188956_-1.438976=4.0","0.008915731952832892_-1.438976=3.0","_-1.438976"
"0.35591026747195864","0.07118205349439173","0.04005131301843675","0.13668392292205925_1.682904=4.0","0.03875467356916883_1.682904=2.0","_1.682904"
"0.36971527178602237","0.07394305435720447","0.04841538652524907","0.15537819959735402_1.742488=4.0","0.029479436295657177_1.742488=3.0","_1.742488"
"0.5139488064423353","0.10278976128846706","0.05179224354201675","0.18435432844406097_-0.781959=4.0","0.04853321829163071_-0.781959=0.0","_-0.781959"
"0.5746333045729077","0.11492666091458155","0.04788121249824331","0.18766177739430542_-0.791447=4.0","0.06564567155593902_-0.791447=0.0","_-0.791447"
