"points","all_attributes","Airline_Flight","Airline_AirportFrom","Airline_AirportTo","Airline_DayOfWeek","Airline_Time","Airline_Length","Flight_AirportFrom","Flight_AirportTo","Flight_DayOfWeek","Flight_Time","Flight_Length","AirportFrom_AirportTo","AirportFrom_DayOfWeek","AirportFrom_Time","AirportFrom_Length","AirportTo_DayOfWeek","AirportTo_Time","AirportTo_Length","DayOfWeek_Time","DayOfWeek_Length","Time_Length"
"210000","0.49763333333328397","0.12211140820387373","0.21316554141522187","0.19939361732057964","0.2657902532142439","0.31125255676841357","0.11573684674223166","0.18021456263299954","0.15591638372490255","0.2664711768739295","0.25561408194293456","0.0813092803112933","0.3121137406620643","0.2810983688455845","0.3385835008161582","0.17149410786262456","0.27995864004912746","0.3477229625754307","0.15695219754440012","0.4177356505363633","0.26774095644666257","0.22155379664081642"
"220000","0.5000416666666171","0.14645269577832024","0.20804903275880096","0.22255049054227027","0.1951131038498923","0.35748022234456184","0.15151976575101536","0.18894352163569025","0.19318463156637525","0.17868222961479696","0.33301270157115287","0.14405109361305765","0.31243213197932157","0.2315369497010262","0.38573010467584135","0.1958644172417341","0.22319003581830096","0.39422659678825067","0.1917428803864643","0.41413550064521776","0.17146868132763343","0.31372524666634527"
"230000","0.4985666666666171","0.07654399753955266","0.17281455548944458","0.16939808027527453","0.18720422788220056","0.31050436051447267","0.08269938083999095","0.15063879187822188","0.14031298577643603","0.18925203579925753","0.2976610606091272","0.055515485000955586","0.2909396715037816","0.21037264755260054","0.33811599911888257","0.15276641575275404","0.21176569674328777","0.3472559241318393","0.1470075977931215","0.423869677276367","0.19180380924416196","0.293270090388953"
"240000","0.4968416666666174","0.09723974289713999","0.18671497997923658","0.1804707130146713","0.26755513100080197","0.22537738224820952","0.10416024442961624","0.16483283933785234","0.160312720618915","0.26636453722632764","0.2236097126049571","0.10599362260321897","0.2915382412603664","0.3625518729047484","0.2973732867447622","0.1601221559583378","0.332566874942569","0.2900812357343677","0.16289898968521882","0.4290333757200637","0.26753137177050845","0.2124354580383329"
"250000","0.4974874999999507","0.1256807029067574","0.2095991186497773","0.20089191940384754","0.20692688099068854","0.22486762886170952","0.1351975824270375","0.17624803356426633","0.1741684969844507","0.20642389649304074","0.21811468545766838","0.1246207563045815","0.30823204445149904","0.2199257258855146","0.3009428188619996","0.17977629928780986","0.22367529043718012","0.2791622868826208","0.17514168749961098","0.4172299043879966","0.20884678060288558","0.21582988529134248"
"260000","0.4948666666666175","0.07449495952228637","0.18378364773123593","0.17801011649251877","0.3241336205664618","0.2415056538210638","0.07723008422620452","0.15086109361822875","0.1427790489297856","0.32932097048906933","0.22713009620678404","0.04894658541079619","0.296608563297505","0.33569104501130986","0.3031883038633824","0.14559057621896673","0.36237666547588404","0.2914079054049148","0.13890702873539823","0.41980517606452766","0.3291434499828951","0.2299960117527541"
"270000","0.4973291666666172","0.0749748255704328","0.1933394861951028","0.1773362421249068","0.23907511750861832","0.30142521356794205","0.09063644548429432","0.16057649454301792","0.14587405823281627","0.23561939852988223","0.29053494434966554","0.07561739636704097","0.3055142933801154","0.2520221030174346","0.3424240330162615","0.16433015315464258","0.24565360492252095","0.3383101898894941","0.1481868228268779","0.41952206054230945","0.2365872966718048","0.2895449061899069"
"280000","0.4989499999999504","0.08948747943118401","0.20943103798922696","0.19216677899177143","0.3146156521797282","0.32762058729820076","0.09481091014851292","0.17334115687754084","0.1590111811171437","0.3133293506862874","0.30690798335100694","0.048271140398372714","0.3174044061798969","0.32024603903607995","0.37138759186472325","0.17510196336380968","0.3306463457167837","0.3553466583006021","0.16180997027197042","0.42500279531467144","0.3131166651107154","0.30700235921398783"
"290000","0.4962249999999509","0.057710643080579584","0.16718369366362745","0.1723238171036298","0.17312678895459221","0.2395103236501883","0.05746513563866926","0.13293271356903336","0.13975697679532784","0.1655557267641932","0.21497560866312843","0.045572730286877944","0.294265265012524","0.2013900845726149","0.30983140974364354","0.13504397819975603","0.19282231852486192","0.2894115909293436","0.1339757877456924","0.4094801726582443","0.16648588778282714","0.21755653370663947"
"300000","0.4974749999999504","0.10235657990837617","0.19304749006307825","0.19367875908043114","0.26891640391825905","0.2210741673716344","0.10360511731515576","0.1712001380563818","0.1632709568083534","0.2757201545590697","0.212133283170016","0.0927546729787731","0.30501658895643957","0.29126906546907005","0.27284371304295746","0.1660961730333389","0.2837783330172222","0.26831765224843945","0.1613437179248251","0.42623926808777995","0.2763224866969367","0.19323736680605424"
"310000","0.49781666666661684","0.17077958100062146","0.2342858716352318","0.24382662289566492","0.25431557290683976","0.23420698049508654","0.17246825170366703","0.21720193645693306","0.21513729108957602","0.2541332247776053","0.22700381500077396","0.1768848621431868","0.3291161034661826","0.34542189875667995","0.27598260176450623","0.21838283125721927","0.31954399380212806","0.2856631164916405","0.2188324884256259","0.4291279737946978","0.2478538384201558","0.22352723888651227"
"320000","0.4970999999999505","0.08841491360320969","0.1788193870217805","0.17387614835222306","0.17056446486018936","0.2299287954445652","0.09358832885499106","0.15264103746229415","0.14155340502733732","0.17262771783208364","0.20514697881217653","0.07505671491433402","0.2896400585647937","0.19165035681821949","0.2857445273908906","0.14867159350867545","0.1831150724244941","0.28016154415774863","0.1386812121706028","0.41586215903068846","0.17359710115640126","0.20522607316806818"
"330000","0.49468333333328424","0.0778043219557582","0.18320728746189524","0.168536750264028","0.31540600236150584","0.23969490125398357","0.0877016155353256","0.1455050232766154","0.13374515441678758","0.32330936672524446","0.21184191985480116","0.062106446549807764","0.29081361134607703","0.34176273383802047","0.30681231435469414","0.14556541879406457","0.3565979103435248","0.2983760288951856","0.13909756766590378","0.41703375748463767","0.3224625672041246","0.21184021471858003"
"340000","0.49841333333328397","0.08872884748429315","0.1886070073504132","0.16881226312988837","0.20574875854006952","0.31322684878686546","0.09536955658439358","0.15614351775190793","0.14695786366272418","0.20417859177765058","0.2941073758659129","0.08553510434608692","0.2940711485285369","0.22240559201815263","0.3677757819881838","0.15955238448455655","0.21369375737641566","0.3472474194032509","0.1507203947525528","0.410552876984127","0.2060710968191317","0.30708315573032846"
"350000","0.4972208333332839","0.06097766201296865","0.16285162701875477","0.17527789542703703","0.31015313499899155","0.3012960880952714","0.060923454155295875","0.13420459378776559","0.14278028976206672","0.31110008504470427","0.29102716512450466","0.039870947521735915","0.2845514133976116","0.31978179912500926","0.35379057226632404","0.14006819051327823","0.3362733957817763","0.33536990038919445","0.140746663698769","0.41871271606447186","0.3115137649068787","0.28854413576240473"
