"points","all_attributes","Airline_Flight_AirportFrom_AirportTo","Airline_Flight_AirportFrom_DayOfWeek","Airline_Flight_AirportFrom_Time","Airline_Flight_AirportFrom_Length","Airline_Flight_AirportTo_DayOfWeek","Airline_Flight_AirportTo_Time","Airline_Flight_AirportTo_Length","Airline_Flight_DayOfWeek_Time","Airline_Flight_DayOfWeek_Length","Airline_Flight_Time_Length","Airline_AirportFrom_AirportTo_DayOfWeek","Airline_AirportFrom_AirportTo_Time","Airline_AirportFrom_AirportTo_Length","Airline_AirportFrom_DayOfWeek_Time","Airline_AirportFrom_DayOfWeek_Length","Airline_AirportFrom_Time_Length","Airline_AirportTo_DayOfWeek_Time","Airline_AirportTo_DayOfWeek_Length","Airline_AirportTo_Time_Length","Airline_DayOfWeek_Time_Length","Flight_AirportFrom_AirportTo_DayOfWeek","Flight_AirportFrom_AirportTo_Time","Flight_AirportFrom_AirportTo_Length","Flight_AirportFrom_DayOfWeek_Time","Flight_AirportFrom_DayOfWeek_Length","Flight_AirportFrom_Time_Length","Flight_AirportTo_DayOfWeek_Time","Flight_AirportTo_DayOfWeek_Length","Flight_AirportTo_Time_Length","Flight_DayOfWeek_Time_Length","AirportFrom_AirportTo_DayOfWeek_Time","AirportFrom_AirportTo_DayOfWeek_Length","AirportFrom_AirportTo_Time_Length","AirportFrom_DayOfWeek_Time_Length","AirportTo_DayOfWeek_Time_Length"
"55000","0.9673999999999121","0.6917999999999437","0.8625999999999708","0.9151999999999585","0.5247999999999726","0.7825999999999632","0.8545999999999585","0.5271999999999725","0.782799999999999","0.7655999999999972","0.8073999999999939","0.8949999999999249","0.9507999999999155","0.6107999999999543","0.8919999999999705","0.8731999999999628","0.9239999999999512","0.8413999999999683","0.8011999999999591","0.8775999999999505","0.7917999999999986","0.9067999999999231","0.9571999999999142","0.693999999999944","0.8577999999999776","0.8525999999999639","0.9051999999999543","0.832399999999978","0.7959999999999606","0.8727999999999527","0.7715999999999995","0.9261999999999259","0.8743999999999333","0.9349999999999237","0.8533999999999782","0.8365999999999786"
"60000","0.9989999999999082","0.6957999999999438","0.3679999999999894","0.993799999999949","0.5081999999999733","0.36479999999998874","0.9945999999999531","0.5097999999999736","0.9911999999999996","0.18600000000000008","0.9911999999999912","0.5737999999999575","0.998399999999909","0.6101999999999533","0.9931999999999618","0.40579999999998456","0.9941999999999405","0.9931999999999619","0.4035999999999856","0.9949999999999419","0.9909999999999972","0.662199999999948","0.998999999999909","0.6929999999999445","0.9923999999999696","0.401399999999987","0.9947999999999413","0.9921999999999709","0.3977999999999872","0.994399999999942","0.9910000000000003","0.9979999999999153","0.5277999999999657","0.9983999999999144","0.9925999999999703","0.991799999999971"
"65000","0.9775999999999103","0.7013999999999431","0.5373999999999763","0.899999999999952","0.5239999999999718","0.6153999999999769","0.9021999999999566","0.525399999999972","0.823399999999999","0.42599999999999916","0.8375999999999929","0.7285999999999406","0.9645999999999127","0.6285999999999522","0.8795999999999651","0.5725999999999708","0.9153999999999456","0.8783999999999647","0.620999999999974","0.9117999999999453","0.8271999999999976","0.7711999999999356","0.9707999999999122","0.6957999999999445","0.8689999999999742","0.5605999999999755","0.9173999999999459","0.8655999999999731","0.6101999999999763","0.9105999999999462","0.8199999999999995","0.9435999999999208","0.6783999999999493","0.9491999999999202","0.8725999999999726","0.8667999999999736"
"70000","0.9763999999999109","0.7027999999999429","0.7655999999999692","0.9139999999999519","0.520399999999973","0.6831999999999672","0.9039999999999518","0.5377999999999706","0.8237999999999996","0.6247999999999976","0.839599999999992","0.8279999999999317","0.959799999999914","0.6199999999999529","0.8865999999999646","0.7781999999999685","0.9201999999999472","0.8857999999999631","0.7057999999999615","0.9093999999999425","0.8265999999999968","0.8583999999999268","0.9677999999999126","0.6943999999999447","0.8691999999999737","0.75679999999997","0.9161999999999463","0.8737999999999697","0.6947999999999651","0.9063999999999454","0.8173999999999997","0.9417999999999216","0.796999999999939","0.9479999999999205","0.8701999999999724","0.8713999999999706"
"75000","0.97959999999991","0.7117999999999406","0.39139999999998576","0.9201999999999538","0.5151999999999721","0.39339999999998626","0.9163999999999533","0.5331999999999701","0.8695999999999997","0.20400000000000007","0.8733999999999938","0.5885999999999567","0.9675999999999133","0.6197999999999527","0.9023999999999659","0.4145999999999841","0.9225999999999455","0.9005999999999637","0.4229999999999827","0.9201999999999428","0.8705999999999982","0.6737999999999462","0.9735999999999119","0.7013999999999433","0.8879999999999748","0.4037999999999878","0.9163999999999465","0.8917999999999728","0.41659999999998626","0.9163999999999443","0.8696000000000002","0.9503999999999198","0.5351999999999657","0.9549999999999188","0.886799999999975","0.8907999999999724"
"80000","0.9639999999999118","0.7017999999999416","0.3625999999999864","0.8539999999999602","0.5037999999999732","0.39599999999998475","0.8371999999999565","0.5283999999999697","0.7161999999999992","0.14460000000000015","0.742599999999995","0.5839999999999566","0.9401999999999163","0.6137999999999534","0.8201999999999732","0.40699999999998443","0.867599999999954","0.800599999999969","0.413199999999983","0.8547999999999488","0.7235999999999988","0.6661999999999467","0.9523999999999142","0.694399999999944","0.8007999999999793","0.38399999999998824","0.8583999999999536","0.7841999999999767","0.4113999999999862","0.8503999999999502","0.7093999999999997","0.9107999999999253","0.5263999999999666","0.919599999999923","0.7969999999999807","0.7837999999999766"
"85000","0.9921999999999097","0.72739999999994","0.9715999999999586","0.9723999999999504","0.564399999999968","0.9735999999999588","0.9757999999999513","0.5695999999999687","0.9621999999999985","0.9623999999999963","0.9625999999999927","0.9871999999999173","0.9889999999999118","0.6355999999999518","0.9699999999999653","0.9723999999999541","0.9747999999999448","0.9721999999999618","0.9771999999999537","0.9815999999999451","0.9623999999999966","0.9873999999999156","0.9897999999999114","0.7241999999999417","0.9633999999999725","0.9691999999999555","0.9717999999999428","0.9673999999999714","0.9741999999999555","0.9793999999999448","0.9622","0.9833999999999193","0.9833999999999248","0.9853999999999172","0.967199999999972","0.9705999999999713"
"90000","0.9647999999999121","0.6953999999999428","0.43439999999998286","0.8601999999999516","0.5367999999999692","0.3963999999999859","0.8673999999999591","0.5047999999999727","0.7683999999999988","0.19559999999999994","0.7851999999999948","0.5847999999999569","0.9439999999999157","0.6087999999999545","0.8299999999999667","0.44419999999998205","0.8683999999999454","0.8409999999999693","0.4233999999999819","0.8875999999999519","0.775199999999998","0.6725999999999475","0.9557999999999143","0.6927999999999445","0.8203999999999765","0.4373999999999852","0.8739999999999472","0.8185999999999795","0.4081999999999857","0.8807999999999518","0.766799999999999","0.9171999999999247","0.5463999999999635","0.9259999999999226","0.8221999999999756","0.8195999999999788"
"95000","0.9725999999999109","0.7023999999999422","0.37939999999998647","0.8743999999999542","0.5151999999999716","0.36359999999998704","0.8821999999999558","0.5055999999999728","0.7971999999999987","0.15619999999999998","0.8085999999999904","0.5715999999999574","0.9509999999999146","0.6055999999999537","0.8463999999999686","0.399599999999984","0.8871999999999468","0.8575999999999672","0.39239999999998415","0.8901999999999469","0.8001999999999976","0.6673999999999475","0.964799999999913","0.6977999999999432","0.835199999999978","0.4055999999999862","0.8863999999999475","0.8431999999999764","0.38679999999998793","0.8843999999999479","0.7959999999999995","0.9305999999999217","0.5195999999999664","0.9365999999999202","0.8387999999999746","0.8389999999999751"
"100000","0.98839999999991","0.6883999999999443","0.5397999999999746","0.9511999999999514","0.5325999999999708","0.6063999999999778","0.9405999999999537","0.5117999999999724","0.9145999999999992","0.4099999999999996","0.9181999999999906","0.7117999999999419","0.9763999999999124","0.6121999999999537","0.9383999999999644","0.5751999999999692","0.9541999999999462","0.9277999999999658","0.6091999999999748","0.9459999999999453","0.9155999999999969","0.7659999999999358","0.9819999999999117","0.6885999999999448","0.9337999999999747","0.5653999999999728","0.9517999999999448","0.9209999999999738","0.6051999999999769","0.9435999999999467","0.9146000000000002","0.9647999999999199","0.6667999999999517","0.9701999999999188","0.9331999999999717","0.9235999999999729"
"105000","0.9587999999999133","0.7037999999999427","0.7709999999999716","0.8673999999999612","0.5225999999999723","0.6799999999999687","0.8377999999999589","0.5191999999999725","0.7051999999999998","0.6377999999999978","0.7407999999999955","0.8269999999999316","0.9345999999999172","0.6129999999999537","0.8341999999999737","0.7865999999999668","0.886799999999955","0.8165999999999695","0.7039999999999623","0.8559999999999509","0.7173999999999988","0.8589999999999273","0.9421999999999161","0.695999999999944","0.8055999999999816","0.7705999999999668","0.875599999999955","0.7957999999999772","0.6983999999999668","0.846599999999953","0.6988","0.8987999999999278","0.7971999999999402","0.9113999999999255","0.8111999999999784","0.7981999999999784"
"110000","0.9989999999999084","0.6865999999999443","0.35339999999998994","0.9945999999999511","0.49079999999997465","0.35679999999998907","0.9949999999999503","0.5139999999999724","0.9931999999999988","0.16540000000000002","0.9933999999999926","0.5511999999999595","0.99859999999991","0.5889999999999556","0.9935999999999651","0.3701999999999873","0.9943999999999424","0.993799999999964","0.395999999999985","0.9955999999999415","0.9933999999999978","0.6519999999999494","0.9989999999999098","0.6823999999999457","0.9933999999999726","0.38279999999998765","0.995199999999944","0.9935999999999682","0.3945999999999875","0.9953999999999411","0.9932000000000004","0.9975999999999177","0.5007999999999687","0.9975999999999169","0.9935999999999702","0.9939999999999715"
"115000","0.9625999999999123","0.6825999999999445","0.3355999999999908","0.8373999999999601","0.4887999999999741","0.3677999999999886","0.8469999999999568","0.5069999999999717","0.7113999999999993","0.1442000000000001","0.7423999999999954","0.5483999999999604","0.9351999999999171","0.5779999999999565","0.8009999999999718","0.3717999999999869","0.8563999999999545","0.8101999999999683","0.3859999999999852","0.8607999999999505","0.7209999999999976","0.6457999999999496","0.9519999999999148","0.674599999999946","0.7889999999999787","0.37999999999998774","0.8545999999999552","0.7957999999999773","0.38739999999998664","0.8593999999999496","0.7055999999999996","0.9043999999999278","0.4935999999999694","0.9127999999999254","0.787599999999978","0.7923999999999769"
"120000","0.9825999999999108","0.6953999999999438","0.9339999999999621","0.9389999999999513","0.5139999999999719","0.9467999999999633","0.9557999999999544","0.5297999999999718","0.9223999999999987","0.923599999999997","0.9251999999999925","0.9637999999999198","0.9741999999999135","0.592999999999956","0.9355999999999651","0.9389999999999552","0.9469999999999438","0.9467999999999658","0.9511999999999584","0.9625999999999462","0.9227999999999968","0.9693999999999175","0.9781999999999124","0.6905999999999446","0.9265999999999732","0.935199999999958","0.944399999999943","0.935999999999973","0.9477999999999607","0.9577999999999471","0.9224000000000002","0.9661999999999219","0.9607999999999279","0.9701999999999191","0.9349999999999749","0.9415999999999743"
"125000","0.9611999999999128","0.6775999999999455","0.4381999999999868","0.8643999999999545","0.5171999999999719","0.3969999999999858","0.87479999999996","0.4999999999999747","0.7799999999999992","0.20619999999999963","0.7969999999999933","0.5789999999999577","0.9435999999999162","0.5997999999999554","0.8359999999999692","0.44619999999998433","0.8729999999999469","0.8499999999999699","0.4263999999999842","0.8917999999999523","0.7883999999999974","0.6631999999999483","0.9509999999999149","0.6791999999999464","0.8309999999999761","0.4501999999999857","0.8739999999999482","0.8289999999999775","0.41759999999998554","0.8847999999999542","0.7778000000000003","0.9179999999999258","0.5479999999999648","0.9267999999999236","0.8293999999999774","0.8309999999999786"
"130000","0.9791999999999107","0.6817999999999446","0.3621999999999879","0.8987999999999525","0.5053999999999721","0.35219999999998836","0.902199999999957","0.4921999999999745","0.8373999999999987","0.15960000000000021","0.8453999999999913","0.5593999999999598","0.9621999999999138","0.5909999999999558","0.877999999999965","0.3971999999999851","0.9099999999999453","0.8837999999999655","0.38399999999998513","0.9125999999999458","0.8391999999999974","0.6475999999999501","0.9727999999999126","0.6745999999999464","0.8625999999999738","0.397399999999987","0.9055999999999474","0.8683999999999741","0.38379999999998793","0.9073999999999467","0.8356000000000001","0.9431999999999214","0.5129999999999686","0.9499999999999198","0.8685999999999728","0.8687999999999744"
