"points","all_attributes","Airline","Flight","AirportFrom","AirportTo","DayOfWeek","Time","Length"
"290000","0.9810999999999013","0.06289999999999998","0.04150000000000001","0.1055999999999998","0.10499999999999989","0.4773","0.6879","0.0402"
"300000","0.9842999999999008","0.10880000000000001","0.10469999999999999","0.15119999999999964","0.1268999999999999","0.5226999999999999","0.5588000000000001","0.08710000000000001"
"310000","0.9858999999999006","0.18239999999999995","0.1764","0.2078999999999996","0.20419999999999933","0.8787","0.4709","0.17639999999999995"
"320000","0.9843999999999009","0.08509999999999998","0.0731","0.12539999999999987","0.1165999999999998","0.2337","0.6243","0.0801"
"330000","0.9802999999999013","0.0691","0.052700000000000004","0.11289999999999999","0.10279999999999986","0.8765000000000001","0.7133999999999999","0.06440000000000001"
"340000","0.9928999999999002","0.08539999999999998","0.0834","0.13209999999999975","0.12209999999999978","0.2906","0.7206","0.0834"
"350000","0.9884999999999006","0.06400000000000002","0.03610000000000001","0.11349999999999993","0.11119999999999966","0.7094","0.721","0.0342"
"360000","0.9791999999999018","0.06870000000000002","0.047000000000000014","0.11299999999999995","0.1135999999999998","0.4597","0.6763999999999999","0.04700000000000002"
"370000","0.986699999999901","0.1012","0.0872","0.13369999999999982","0.13119999999999976","0.5403","0.7515000000000001","0.0872"
"380000","0.9997999999998993","0.14859999999999995","0.1413","0.17169999999999966","0.17129999999999934","0.6061","0.7793999999999999","0.14130000000000004"
"390000","0.9829999999999014","0.08179999999999998","0.07210000000000001","0.12799999999999978","0.12049999999999975","0.3939","0.7252000000000001","0.07210000000000003"
"400000","0.9809999999999014","0.1521","0.15210000000000004","0.18039999999999948","0.18259999999999924","0.7494","0.6688999999999999","0.1521"
"410000","0.9903999999999002","0.07270000000000003","0.0495","0.1194999999999998","0.10989999999999969","0.33120000000000005","0.5065999999999999","0.02389999999999999"
"420000","0.9988999999998991","0.10120000000000001","0.058900000000000015","0.12379999999999976","0.11689999999999987","0.7527","0.36920000000000003","0.04119999999999998"
"430000","0.9932999999998998","0.07590000000000001","0.0674","0.12819999999999976","0.11199999999999974","0.8082","0.5347000000000001","0.0582"
"440000","0.9868999999999006","0.09660000000000002","0.0495","0.17369999999999955","0.1624999999999995","0.19179999999999997","0.6906000000000001","0.07070000000000001"
"450000","0.9999999999998995","0.1267","0.12060000000000001","0.16829999999999978","0.18359999999999935","0.9998","0.7658999999999999","0.1202"
"460000","0.9879999999999008","0.1129","0.10919999999999999","0.1488999999999997","0.14459999999999956","0.1996","0.7614","0.10920000000000002"
"470000","0.9804999999999015","0.067","0.03060000000000001","0.12239999999999976","0.1148999999999997","0.8523000000000001","0.7039","0.0633"
"480000","0.9882999999999007","0.061200000000000004","0.0418","0.11049999999999967","0.10429999999999988","0.2975","0.7161","0.0381"
"490000","0.9888999999999006","0.07429999999999998","0.041499999999999995","0.12579999999999963","0.11289999999999982","0.7024999999999999","0.7145000000000001","0.023999999999999994"
"500000","0.9788999999999014","0.0724","0.034100000000000005","0.13219999999999968","0.10379999999999984","0.44859999999999994","0.6915","0.024000000000000007"
"510000","0.9867999999999009","0.08699999999999998","0.0392","0.11999999999999982","0.10259999999999984","0.5514","0.7680000000000001","0.02649999999999999"
"520000","0.9983999999998997","0.11339999999999997","0.0923","0.13099999999999973","0.1337999999999996","0.598","0.7378","0.09230000000000001"
