"points","all_attributes","Airline","Flight","AirportFrom","AirportTo","DayOfWeek","Time","Length"
"460000","0.4938166666666227","0.0648151066012518","0.053726407624012144","0.10980277728727206","0.11020184088873906","0.05380000000000004","0.3304137808357107","0.052573541235504166"
"465000","0.49583333333328933","0.05230453965138524","0.032005404211776056","0.1035243743604681","0.117181865180004","0.09475832458132273","0.32025605764400006","0.034848095397200296"
"470000","0.49238333333329004","0.07037435388523794","0.027328399617430988","0.1329420953832065","0.12917785378782573","0.24276688782667571","0.336361735779","0.06352580152551938"
"475000","0.4952999999999556","0.10230888195118651","0.09339688065159993","0.14790048738479705","0.1477683245849163","0.08899999999999997","0.333843328391401","0.091261625694055"
"480000","0.4940366666666224","0.05772870820920178","0.04731835638238224","0.11015688153359385","0.11239898007728424","0.04980000000000004","0.3345831238911845","0.050325362008062716"
"485000","0.4901166666666236","0.11892640565896612","0.12219171197807331","0.15263664545331945","0.16162408031301795","0.15323906172839505","0.3126278497652582","0.11992880824965593"
"490000","0.4946666666666229","0.06687616894037518","0.037689940997971585","0.1387713187970442","0.10970743713144536","0.19024027731092438","0.32927301587301583","0.033443353766832405"
"495000","0.4942916666666224","0.09411768844503138","0.0943501071225372","0.1372587660889452","0.12673055971152478","0.09199999999999997","0.32465173933604463","0.09489468587059559"
"500000","0.49123333333328995","0.07793161069732293","0.05338380791580967","0.12134315840706432","0.10580972257231898","0.05600000000000002","0.32238406089825533","0.056187138192930204"
"505000","0.49817499999995607","0.24318693303225164","0.25067826782723","0.25967245108798315","0.2666851242878751","0.3040114138521401","0.3636477934065535","0.2546973200808656"
"510000","0.49350833333328953","0.13080706703620607","0.12209398428312113","0.16400261364341875","0.15731579462728373","0.1498319436290682","0.34612504570995567","0.12353811320316485"
"515000","0.4941333333332897","0.06033713978119076","0.05852863149385962","0.11540191123394818","0.10982890659240406","0.05760000000000001","0.3335620744001173","0.05886644850362398"
"520000","0.4991166666666221","0.06579228995762489","0.05494775826890008","0.11084252504778201","0.11915395843106792","0.06053393233830846","0.3392061573671299","0.05214841950595301"
"525000","0.49229999999995666","0.14550222542862581","0.13877827412455596","0.18287757037223953","0.17563434534522743","0.27509097959183676","0.3573635191293457","0.14480716426881962"
"530000","0.4919249999999562","0.12923677598007954","0.12982543481091255","0.16443177896874814","0.16101165351609462","0.12919999999999998","0.3453476539586773","0.13267713775721401"
