"points","all_attributes","Airline_Flight","Airline_AirportFrom","Airline_AirportTo","Airline_DayOfWeek","Airline_Time","Airline_Length","Flight_AirportFrom","Flight_AirportTo","Flight_DayOfWeek","Flight_Time","Flight_Length","AirportFrom_AirportTo","AirportFrom_DayOfWeek","AirportFrom_Time","AirportFrom_Length","AirportTo_DayOfWeek","AirportTo_Time","AirportTo_Length","DayOfWeek_Time","DayOfWeek_Length","Time_Length"
"280000","0.9942318696788798","0.10140232470859396","0.2420472094018637","0.2253945949659713","0.6705884226780838","0.7325872688626087","0.10610523852109252","0.2089997109124239","0.19234048301103548","0.663405784528444","0.7226141838444292","0.05848534612184893","0.3714270183470907","0.6778214281161843","0.7514190552718909","0.20529979522026015","0.6665857471220518","0.7531494899300033","0.19123793245207252","0.9610489590135145","0.663405784528444","0.7236364585011914"
"290000","0.981660676624917","0.09058881590256476","0.20848625720963776","0.20589254505964077","0.47377609130929677","0.6868162077709802","0.08354172150823866","0.1731045420311143","0.17744372667295938","0.47346604740177456","0.6868162077709801","0.050702766371593974","0.3594628353851588","0.4808118986988677","0.7029575057323401","0.17163228312623197","0.4856147398255456","0.6999024372671809","0.16987516201444744","0.875439248261412","0.47346604740177456","0.6868162077709803"
"300000","0.9854792504607514","0.1284170324492952","0.2367407985238025","0.21355812339239308","0.5387277240691154","0.5610158651283743","0.10284939567641863","0.21782321710462554","0.19085920767404446","0.5317743823724304","0.556297322925662","0.08386982960387329","0.37397894679276994","0.551665577074937","0.5977861863893259","0.19380916069953572","0.535334413054917","0.5898792068950973","0.17782830794210908","0.8508921605764613","0.5317743823724302","0.5570712230529855"
"310000","0.9877054562416879","0.13299890429288164","0.24634692544437845","0.22591145387732636","0.8725149848634027","0.47939817673555485","0.11823665114012882","0.22370372290776788","0.20211934720011848","0.8725149848634027","0.4691440361105016","0.0851847921274252","0.37947217014059176","0.87285918933532","0.5208810603838421","0.20351524397780268","0.8757509370978178","0.5085217935106079","0.18245423558998733","0.8726774459755633","0.8725149848634026","0.4655824994898077"
"320000","0.9853469680732326","0.08945465712693897","0.2160418240388327","0.20503240039939155","0.1949258382699618","0.6189305826429299","0.1057204904981796","0.18260104635902713","0.1681961144367644","0.1732024267272735","0.6178299319148639","0.06292077127049896","0.3617081415001704","0.26377066171141955","0.6414248595071979","0.1866927180408386","0.25697199890800865","0.6386431611130552","0.1737490612998659","0.8695662714418577","0.18376474081755612","0.6178299319148639"
"330000","0.9810731251351681","0.07529726178622478","0.2119811873718862","0.2028132092087502","0.8733471739349825","0.7109041081882382","0.09610556469040799","0.17495905882401408","0.16819290412700355","0.8733471739349826","0.7101242493208567","0.05317926915524973","0.35543205192817645","0.8776406698359722","0.7378923250528941","0.17376703565741547","0.8735672311280236","0.7248508577509686","0.17341430951120698","0.8733471739349826","0.8733471739349826","0.7101242493208566"
"340000","0.9933275836860536","0.07600326561817453","0.2106504729922376","0.2032403319552063","0.30730293886482735","0.731670637472414","0.08996627133088012","0.17953589420649757","0.17260237622495206","0.2989599349017553","0.7256210660460116","0.04190267835681716","0.3563653212867786","0.32699109719971603","0.7584067345021321","0.17761851802017545","0.33333298738869843","0.7568338478414514","0.17070740394908424","0.9670734961224317","0.2989599349017553","0.7259875156041519"
"350000","0.9888032102739783","0.07608309090762289","0.2107656162859286","0.20721120720802574","0.7128281747438852","0.7209982989778537","0.07887294516607835","0.17537314428242956","0.17342699000977901","0.7128281747438853","0.7207688204428776","0.034891729357861945","0.3498041953742199","0.7257632088634361","0.7331269736373494","0.17651577562043907","0.7162246395027501","0.7402187741379271","0.16763688722986247","0.9229084649585049","0.7128281747438852","0.7207688204428777"
"360000","0.980038488921032","0.0750283892347288","0.21269847141667592","0.20812348301638278","0.4545197537877331","0.6772571200704312","0.08653547597755079","0.18224808263837985","0.1782475215939579","0.4545197537877331","0.6745998844222263","0.04391158148159765","0.3507974664530644","0.46073491689211016","0.7039617047292139","0.17748249681945477","0.46920061326155227","0.7015890047411266","0.1725658348500555","0.8369255134361678","0.4545197537877331","0.6750443746263403"
"370000","0.9876873848187968","0.08824354678233205","0.22344194293424374","0.21399546597435293","0.556221258682901","0.7496265593043385","0.09422693329475167","0.19297359322342184","0.18594583788345206","0.5499110099938227","0.7496265593043389","0.05175541593510466","0.3649484043441179","0.5668896310785781","0.7595132180811657","0.18580228440548985","0.5542965523642934","0.7573225212714666","0.17741072143823844","0.9150996109099017","0.5499110099938227","0.749626559304339"
"380000","0.9998263373719216","0.10039391152954039","0.23574289743542615","0.23121355383584868","0.5888939946332488","0.7756317482354882","0.1080916911418956","0.20016420095504284","0.1948913040043615","0.5883351017472108","0.7708603032300494","0.05694260112405018","0.3856579827007105","0.5910973012930653","0.800992120905788","0.19215679707440686","0.5992869332139952","0.796662493746118","0.19249659535775782","0.9987628271399653","0.5883351017472108","0.7708603032300496"
"390000","0.9839400838386048","0.07382154781917816","0.21719929842386357","0.20791801557108913","0.41623304045424736","0.7270731235494949","0.08883055206338285","0.18589769419996782","0.1795460227899542","0.4029647499223361","0.7248256509640231","0.048678582164454254","0.36758767886355104","0.43158420076992","0.7481227745418608","0.18169095371403104","0.4151813260478411","0.7385541943522702","0.17492890161505043","0.869153443649374","0.40296474992233605","0.724825650964023"
"400000","0.9829745072852967","0.1118084533204978","0.24542433670477537","0.23505385672837004","0.7359239712977855","0.6711258743930485","0.11093874062444317","0.2093097483974935","0.2002035386091431","0.7359239712977856","0.6676249114835257","0.06548062215766783","0.3828404996924646","0.7366288767289166","0.700839278692035","0.19757618566296897","0.742778839348198","0.6919339750588123","0.1878270451655606","0.8564180684127343","0.7359239712977855","0.6686352587646889"
"410000","0.9904553135231606","0.09307609747129719","0.21162452409220212","0.20760391251676097","0.3524148127279002","0.533312718498957","0.08798672237858327","0.18574744760341","0.1759183317535778","0.3363623705897787","0.5230990117435881","0.059730483425863845","0.3467421308312034","0.4017756381928368","0.5572459752379099","0.17283218517870214","0.38832156199027856","0.5507102757232145","0.1700649929147171","0.9436776619918771","0.3265286894915682","0.5179480281617894"
"420000","0.9989294725783011","0.09692021620301344","0.2240229247371656","0.22277160936660256","0.7554347048912913","0.4014596862124238","0.10556441354412252","0.18236553750441964","0.17836355006542554","0.7554347048912914","0.3732585429380732","0.059179393670588075","0.3449401013837201","0.7604003033594844","0.440624264695775","0.17238459889446328","0.7561408245817862","0.4374231400210973","0.16734597218088976","0.9898971140844371","0.7554347048912913","0.37422678907346574"
"430000","0.9935845783023494","0.11874831807696243","0.23384864205661154","0.2203385727806007","0.8080602334214244","0.5295671900159993","0.09488131488401386","0.20156236780039397","0.19267036095323484","0.8080602334214244","0.5219804919547169","0.059956277045694985","0.36188713977114606","0.8085535580097003","0.5573719418254118","0.18434812306796822","0.8127138615635541","0.5535271047218551","0.17051414574378207","0.9360859252400979","0.8080602334214244","0.5179100861492096"
"440000","0.9873142071875307","0.10612835987624158","0.27000433935221574","0.2529972778501372","0.20810032641287976","0.6948823583107357","0.12344916477899884","0.22967334130504796","0.2097217209669531","0.19170634198342876","0.6901535211309455","0.07367769992496707","0.3987102000023297","0.29298522790259185","0.7224027215955622","0.23338471529713883","0.265427706474305","0.721191733988772","0.22590439816695318","0.8820602446630095","0.19749513114879663","0.6901535211309455"
"450000","1.0000000000001292","0.09795106100869497","0.24595783500470303","0.24120470540826988","0.9997988240475398","0.7846434293301912","0.09374310187991189","0.2165569433397282","0.21650220736618317","0.9997988240475398","0.7724429441436729","0.061177611273416414","0.380721400695519","0.9997988240475427","0.8117727199222945","0.20395378605687808","0.9997988240475418","0.8018711299798045","0.2028112112936744","0.9997988240475398","0.99979882404754","0.772080344056322"
"460000","0.9889555436016754","0.07853950370814752","0.22598198853340218","0.20858796086267778","0.16896386145675643","0.7590303611167958","0.09298567327680096","0.18705748015118798","0.1760266254559982","0.15239274709211428","0.757313587759272","0.05371579060772727","0.35791996514008423","0.21565080205945064","0.7771340700896439","0.19140499712312192","0.22066842690381067","0.7685418043653705","0.17232083636355433","0.9090632693145526","0.15174968155528026","0.7573135877592723"
"470000","0.9808937220589194","0.07836080225324792","0.22781414951071904","0.22004025872855476","0.8531121614108117","0.7070274914549937","0.10282039682961475","0.19118444379221217","0.18381943083652166","0.8531121614108118","0.7048084579397788","0.07009631182479119","0.3647933932769326","0.858260881086157","0.7399634786690368","0.19769517559591404","0.8534141767823318","0.7276010041961214","0.18824466358076086","0.8531121614108117","0.8531121614108117","0.7048084579397791"
"480000","0.9886068170191527","0.06928547964735661","0.21398948268432377","0.20468383534011353","0.3065322155928297","0.7199287443504332","0.08577809221038851","0.17943329068407382","0.17323193368134487","0.300372200122399","0.7172976835841495","0.04662310940312652","0.3504293139970119","0.31991346379830204","0.7460260299983952","0.17126802513915657","0.3307030766416301","0.7453761340968053","0.16717653988034858","0.9423590923153731","0.30037220012239907","0.7172976835841494"
"490000","0.9890895280092282","0.0917927419358148","0.22912953016797444","0.21498220225929032","0.7042547735618115","0.7169353820802667","0.10179362675876266","0.1918105676828489","0.18020334569736615","0.7042547735618117","0.7147242256950606","0.05844605252040189","0.36247992609263735","0.7135576478365785","0.7343214272784606","0.18548789690642448","0.7052802338208575","0.7385813804304906","0.18030958715927717","0.9231172496683253","0.7042547735618117","0.7147242256950604"
"500000","0.9792939768126065","0.08626706164913452","0.2260067676667647","0.21171821374552502","0.4459348236814885","0.6954706134693236","0.09687986772847454","0.19073659569769413","0.17359931729625683","0.445732571440753","0.6906219770391682","0.043832341820385104","0.3636466500796236","0.46133262193179414","0.7196508343901966","0.1917013363293616","0.4611788167823217","0.7142275375324174","0.16967136657937096","0.8420363135549576","0.445732571440753","0.6906219770391681"
"510000","0.9870657242906242","0.09624327232380225","0.2213045633910685","0.2135827131886489","0.5687732126538028","0.768595509846192","0.10303509420155746","0.18689017086664578","0.17320506619630444","0.5542423855150613","0.7675394770850368","0.051838588891364404","0.36553533688170425","0.5750060076877956","0.7759830246178061","0.1870934523345772","0.5605837804222052","0.775535572374557","0.17531278332212985","0.9254964937794676","0.5542423855150614","0.7675394770850369"
"520000","0.9985361189029948","0.10572722857449801","0.21760230054534635","0.21392090748687514","0.5880642808745387","0.7449673415427747","0.10246986339498537","0.18285676500434428","0.17872362101843287","0.5880642808745387","0.7410803082662463","0.05753356190621317","0.35948719293366355","0.5907074659082167","0.7640133829304219","0.1732712015709359","0.5970780681454163","0.7616506202489186","0.17228936194189265","0.9928152255689247","0.5880642808745387","0.7269970550596145"
