"points","all_attributes","Airline_Flight_AirportFrom","Airline_Flight_AirportTo","Airline_Flight_DayOfWeek","Airline_Flight_Time","Airline_Flight_Length","Airline_AirportFrom_AirportTo","Airline_AirportFrom_DayOfWeek","Airline_AirportFrom_Time","Airline_AirportFrom_Length","Airline_AirportTo_DayOfWeek","Airline_AirportTo_Time","Airline_AirportTo_Length","Airline_DayOfWeek_Time","Airline_DayOfWeek_Length","Airline_Time_Length","Flight_AirportFrom_AirportTo","Flight_AirportFrom_DayOfWeek","Flight_AirportFrom_Time","Flight_AirportFrom_Length","Flight_AirportTo_DayOfWeek","Flight_AirportTo_Time","Flight_AirportTo_Length","Flight_DayOfWeek_Time","Flight_DayOfWeek_Length","Flight_Time_Length","AirportFrom_AirportTo_DayOfWeek","AirportFrom_AirportTo_Time","AirportFrom_AirportTo_Length","AirportFrom_DayOfWeek_Time","AirportFrom_DayOfWeek_Length","AirportFrom_Time_Length","AirportTo_DayOfWeek_Time","AirportTo_DayOfWeek_Length","AirportTo_Time_Length","DayOfWeek_Time_Length"
"210000","0.987591888409297","0.31647246830221165","0.287983750665399","0.5618224356428767","0.7360979591277489","0.14624626300359714","0.4564789768544901","0.6268729627875779","0.7863424031021644","0.3279538839716578","0.5944514591899404","0.7868243173910952","0.3133737409417904","0.9200646789221809","0.5645914262062754","0.7384986307759823","0.5318332150351457","0.6041688790749566","0.7711587168954379","0.3179621735628294","0.5761220315281135","0.7621804728482571","0.2976357669031111","0.9200374716591125","0.5618224356428766","0.7293692598600501","0.6776450800152225","0.8499004218391724","0.41023826507014505","0.923064511728053","0.6035285979932387","0.7710417050290197","0.9233774710376276","0.5768403488718685","0.7632979917192231","0.9200374716591128"
"220000","0.9994763568290277","0.28763061078682195","0.2742490196175166","0.6342543419842033","0.7357107183167488","0.12350673119204461","0.4504378106731791","0.6538122874880077","0.7910315391118319","0.3059604285355101","0.6795573650196671","0.798093431394886","0.3031165133260209","0.9947649518474673","0.6346604081373822","0.7417770469629843","0.5263628038575714","0.6448312795230811","0.7804574766051938","0.29959189367099476","0.6640944037961795","0.7805702975403292","0.29227052928043046","0.9947649518474676","0.6335816345918109","0.7251403134573331","0.7264721490049235","0.851820562119534","0.4044588440900553","0.9950551888085288","0.6452377308080506","0.7842198024882292","0.9947649518474648","0.6605521818581718","0.7822371772034951","0.9947649518474675"
"230000","0.9936961912709739","0.2754108179201727","0.26052325671234056","0.3621084151730777","0.7167734625597069","0.11805991200338714","0.42268620817433383","0.45201163066881633","0.7559387125441344","0.2922873595236831","0.42848339077637654","0.7620196939692426","0.28939342214023256","0.9576823526206066","0.36796259654706387","0.7194191799341356","0.4997731618484518","0.42579544035723393","0.7409287345263602","0.28917025336298274","0.40167224365611587","0.7448374944226128","0.28334748198616966","0.957682352620607","0.35700404018923493","0.7060367674581252","0.5418185567512979","0.811354975087315","0.38642582406164233","0.9597329457434314","0.42945651496418824","0.7404455164812997","0.9600589866504134","0.40802534696895465","0.7476460122409176","0.957682352620607"
"240000","0.9873261878838612","0.27513801009610334","0.27492695737920314","0.9198388278587775","0.6491195712891189","0.10184759916071978","0.4241380545264549","0.9226393312312999","0.7070280754353331","0.29311035889951753","0.9309731479721137","0.7249092936191213","0.29322958159471957","0.9197214537001344","0.9198357552830276","0.6538248532509026","0.5045994905723303","0.9209245318386537","0.6892938856623896","0.29046392068130145","0.9262166710639661","0.7038536058096532","0.29160967711819935","0.9197214537001345","0.9197214537001339","0.647171227002037","0.9383795911881827","0.7880240359680479","0.38647374973186444","0.9233937720438915","0.9211016499698612","0.6960323507613939","0.9310264243404878","0.9259068121171438","0.7069436479942703","0.9197214537001343"
"250000","0.9864704919119458","0.28201686972527495","0.27281527673792977","0.21035743200717244","0.6269265079394154","0.13003141017388065","0.4351464095944633","0.351181942389013","0.7075522426878743","0.3025376768959014","0.3645049420187232","0.6947966478540147","0.29121163304238623","0.8758251180764965","0.2421222491394177","0.6337217379346316","0.5211886419358831","0.3197490999950562","0.679840646035822","0.2939500252861643","0.32391394210216534","0.6775191774214385","0.2936790201852124","0.8758251180764965","0.21029260736394087","0.6253876884789336","0.48734654019120904","0.7902689780680627","0.3934261942193471","0.8877621213035238","0.32096724542892086","0.6865945374717335","0.8891965345799009","0.32529779141516346","0.677433841637325","0.8758251180764965"
"260000","0.9796920124389976","0.27938974870486166","0.28005674464992336","0.8376479136481774","0.6518438999075749","0.12435089624240202","0.4335820289559329","0.8650503086944528","0.7479952065443844","0.30341616488796685","0.8397347903463381","0.7214341650322664","0.29843812491685306","0.8492658117765669","0.8377484924290486","0.6597105106440833","0.511283890006787","0.8530413851193988","0.7190045352423433","0.29537895028630723","0.8385435755112907","0.7058705288772775","0.29202483767317444","0.841700203580209","0.8376479136481774","0.6448387531518092","0.8783667823595077","0.80654529537941","0.38779897078836995","0.8820487836987241","0.8549368325146869","0.718086709492586","0.8709510209350573","0.8390371043027729","0.7083256079357636","0.8387790022900126"
"270000","0.9870475981308514","0.28689146754873796","0.28997348438716974","0.3559818970384678","0.7265116013240818","0.11145935756545956","0.44705320488038575","0.42898550061038143","0.7771273655552351","0.3141095196078958","0.44695169398319345","0.780341437761577","0.30099059339638345","0.9219606418250377","0.3645265409729445","0.7297607401318991","0.5396987243838169","0.4028083164357742","0.766257120850908","0.30707461375057143","0.41721689139723656","0.7705475620189852","0.29577673516331116","0.9219606418250377","0.35065759950086656","0.7252629798552871","0.5424236076065009","0.8462465270463001","0.40024610201487487","0.9246758438199487","0.40980044489573","0.7646775003873947","0.9284063509241887","0.41164638483863936","0.7675151731389435","0.9219606418250379"
"280000","0.9942318696788798","0.3113062603305513","0.2999999489649885","0.6705884226780836","0.7381504786802262","0.13576319827919864","0.4510346570877123","0.725778588558821","0.7897134641486332","0.3275989294809157","0.6924204851515262","0.7946094938750481","0.3151632168745069","0.9610489590135145","0.6727413677926599","0.7421228311467325","0.5409369614919658","0.6996280295969084","0.7804899121011796","0.31762823449610955","0.6794908847798418","0.7839676814022158","0.30976302043522924","0.9610489590135143","0.6634057845284438","0.7299479097011259","0.756859202119643","0.8535928202076399","0.41058645536388405","0.9618598682713048","0.7010557898792784","0.7810637508563416","0.963864733891426","0.6788714362574777","0.7835550296317939","0.9610489590135146"
"290000","0.981660676624917","0.2846796392733247","0.29205300267750683","0.4763141278989925","0.6889671037750358","0.1279699250188473","0.44522006698815364","0.5197477731738452","0.7477934289156882","0.3018978682873033","0.5405221142778175","0.749181036081215","0.30192315355669974","0.875439248261412","0.47749687099843563","0.6923813368808017","0.5336386440476213","0.49883102885818487","0.7314242190943994","0.2944251348743704","0.5160925301184545","0.7355054392812646","0.29814173093219465","0.8754392482614117","0.47346604740177456","0.6868162077709806","0.607750192947673","0.8344319391542374","0.4018571118213391","0.8865224543389311","0.5009432757573989","0.7363281200124452","0.8822289645876487","0.5110848881174916","0.7290395915975141","0.8754392482614117"
"300000","0.9854792504607514","0.3174480571794125","0.29938545685326223","0.5395694759892435","0.5698778679660685","0.15706889224809137","0.459780812908018","0.6146368730297789","0.6673552322095988","0.32202574830876224","0.5778786195583681","0.6670503426900065","0.30954173390627293","0.8547579150729971","0.5396235338050701","0.5751972726201066","0.5499622785459617","0.5831589606346923","0.6475174700515245","0.32206213509772763","0.553527138245052","0.644710200300467","0.3058845581776347","0.8508921605764614","0.5317743823724302","0.5614846142957207","0.6717288379404751","0.7797195852335244","0.4145674603907352","0.8800002159025079","0.5826603922872806","0.6424671629737095","0.8771869914601327","0.5545839552401914","0.6420955336918583","0.8516660607037848"
"310000","0.9877054562416879","0.3256484536145131","0.3087345652615527","0.8727202780365544","0.49606926062763146","0.16627713276416733","0.46500164788005593","0.879350899670111","0.6027827009531126","0.32619499001602703","0.8913268136214569","0.6140161323009978","0.3133136436710518","0.8945808781816216","0.8727120274983291","0.4951190377300575","0.5490219232802926","0.8742078481464071","0.5794830536593576","0.3276231076098392","0.881555842779727","0.5867059792216829","0.3123787507719905","0.8855212396653422","0.8725149848634025","0.4769527884198451","0.9055369590913466","0.7400732682468036","0.41646689090530964","0.9095675054498901","0.8758799697582269","0.5794230012332289","0.9035853295631622","0.8824866999515082","0.5757520737792345","0.8819597030446484"
"320000","0.9853469680732326","0.28009804763680246","0.2740768385662672","0.20764564478164538","0.6218468043620056","0.12858750181333156","0.44497344055914895","0.3560580452898779","0.7023564194022605","0.30598821912143437","0.353467333551259","0.6995809297788541","0.2945941995984165","0.8695662714418577","0.23029453954076468","0.6269058858590874","0.5174772159108236","0.320729765218398","0.6746095234705836","0.29879060864285617","0.31009244010807313","0.6765507178529084","0.28962055649024043","0.8695662714418577","0.19104660165267542","0.6182751295416726","0.48384720520198826","0.7909659191217779","0.400331926890912","0.8846440199385356","0.32399382916038694","0.680287427285539","0.8838640100148589","0.31738638130824803","0.6774646795294565","0.8695662714418579"
"330000","0.9810731251351681","0.2776940133740422","0.27954241648867517","0.8733471739349828","0.7129956744604498","0.11978442541610468","0.44008914466659177","0.8970383549111469","0.7874325314781071","0.3032065802532567","0.8750747554385445","0.7594811030209572","0.3003788954231111","0.8741270328023643","0.8733572056935046","0.7188546778671687","0.5258330013961778","0.8866848693996183","0.765407434524877","0.29623312832781645","0.8740073455141033","0.7471731932640693","0.2901195606217096","0.8733471739349824","0.8733471739349825","0.7128165106168818","0.9071774891785918","0.8378291559164346","0.39354188035439697","0.8982464348275543","0.888173604169561","0.767145154076635","0.883312807405081","0.8749202107881973","0.7523099955052737","0.8733471739349827"
"340000","0.9933275836860536","0.2788243354955703","0.28051235019520937","0.31248189630710294","0.7364149263965291","0.11728881413694948","0.435234899194799","0.39221796390996166","0.7970195750735879","0.29859959501598","0.41394585652187454","0.7890564108180912","0.2915112806431809","0.9670734961224317","0.31748373708614747","0.7417988931348158","0.5220419347822974","0.36645908782762737","0.7832135555043795","0.29707539591714127","0.3775228518952937","0.7769003661324547","0.28695778113656545","0.9670734961224318","0.3015368309508305","0.7305952476157769","0.5173553332660923","0.8489224464811744","0.39328498604373124","0.9681609222578258","0.36995305382514565","0.7828396813767249","0.9686637842810399","0.3791756717811178","0.7771388598962676","0.9670734961224317"
"350000","0.9888032102739783","0.2757814786365335","0.2807498170613213","0.7128281747438852","0.723522094072949","0.11203314828331595","0.4312603984159158","0.765341381451532","0.7716784847202964","0.29743375683388285","0.7319553061893812","0.7797127377421669","0.2912261130657333","0.9229304041682606","0.714787136501812","0.7239051829203742","0.5138902584915461","0.7459627941111122","0.7579270925826394","0.2889740944718633","0.7243069501210915","0.765033668395984","0.28995281115362226","0.9229084649585049","0.712828174743885","0.7207688204428775","0.7910377668879598","0.8363790169001597","0.38597693599755084","0.9274352365560776","0.745908040140877","0.7554493285921775","0.9321175755784039","0.723345162833092","0.7626377445901429","0.9229084649585046"
"360000","0.980038488921032","0.28436357507956633","0.28113052655932447","0.45669318946372195","0.6816059085901319","0.1170946013437548","0.4348934550007563","0.5043367507969936","0.7508090215700609","0.304664742087255","0.5243802822551836","0.7520258899207821","0.29480065953050877","0.8398678182830125","0.4566295882851269","0.6881483400404594","0.5257548566680733","0.48529736160704023","0.7395838965937505","0.29861116176276614","0.4979306177516703","0.739854559114842","0.2965084483880672","0.8372105826348073","0.45451975378773307","0.6785102724580178","0.593113187591281","0.831264814459523","0.3926297804802913","0.8640959422343104","0.4837560494412373","0.737538961644437","0.8598517572825812","0.49144956079666513","0.7358954128311891","0.8376550728389209"
"370000","0.9876873848187968","0.294570433248627","0.28629012644064133","0.5564992999878471","0.7498201666725732","0.1237594697673114","0.44605424949024064","0.6217055175979525","0.7915062055954455","0.31281238373992293","0.5916202621725869","0.7934591908040416","0.3046619861620473","0.9150996109099014","0.558879961963703","0.7520579596163299","0.5341857016306815","0.5981016937831942","0.7809740719169087","0.30890396495669536","0.5725988841850231","0.7802240652770638","0.29660801445530793","0.9150996109099016","0.5499110099938228","0.7496265593043385","0.6766697988707138","0.8548665821589161","0.40611105386346","0.9197929302726318","0.5935615595966598","0.7812934874199517","0.9190843020236461","0.5732891108020741","0.7766273826115357","0.9150996109099017"
"380000","0.9998263373719216","0.30407455180949555","0.3007722950392965","0.5905338505200513","0.7791814535755583","0.13090039025914835","0.46904379464828194","0.6187033966326752","0.8332683316583135","0.3274090443452179","0.6466892262664692","0.8373459212680953","0.31881524520971777","0.9987628271399653","0.5915155360755411","0.7832008467818539","0.5534905645364687","0.6030146721521039","0.8257135235232252","0.31547270408790834","0.6245426994576522","0.8234286646012624","0.3091491841762892","0.9987628271399651","0.5883351017472109","0.7724211591706156","0.69816363859032","0.8890464928714412","0.425738679681648","0.9987628271399692","0.6008879838749738","0.8223420434320463","0.9987628271399702","0.6219958753848785","0.8253735525171253","0.9987628271399653"
