"points","all_attributes","Airline","Flight","AirportFrom","AirportTo","DayOfWeek","Time","Length"
"75000","0.9703999999999122","0.03120000000000001","0.017600000000000005","0.07460000000000018","0.0894000000000002","0.0","0.8695999999999999","0.0344"
"80000","0.9407999999999154","0.037599999999999995","0.009800000000000003","0.10320000000000024","0.12060000000000029","0.0","0.7054","0.028799999999999992"
"85000","0.9885999999999109","0.04479999999999999","0.019600000000000006","0.17279999999999981","0.1698","0.9621999999999999","0.9621999999999999","0.0568"
"90000","0.9443999999999148","0.048600000000000004","0.027199999999999974","0.14140000000000022","0.10540000000000023","0.03779999999999997","0.7668","0.031200000000000006"
"95000","0.9569999999999138","0.023800000000000023","0.009400000000000006","0.09060000000000026","0.07440000000000016","0.0","0.7958000000000001","0.019199999999999995"
"100000","0.982199999999912","0.06060000000000001","0.02460000000000001","0.09280000000000017","0.08380000000000011","0.37239999999999995","0.9146000000000001","0.017800000000000024"
"105000","0.9461999999999153","0.06320000000000002","0.027600000000000013","0.08920000000000015","0.09560000000000028","0.6275999999999999","0.6716","0.04240000000000002"
"110000","0.99839999999991","0.050199999999999995","0.024599999999999997","0.09480000000000023","0.08320000000000023","0.0","0.9932","0.032799999999999996"
"115000","0.942799999999915","0.0412","0.012600000000000014","0.08940000000000013","0.10260000000000018","0.0","0.702","0.038599999999999995"
"120000","0.978399999999912","0.06020000000000002","0.0184","0.13580000000000017","0.14060000000000014","0.9224","0.9224","0.056400000000000006"
"125000","0.9503999999999146","0.04920000000000001","0.0194","0.13060000000000013","0.09180000000000026","0.0776","0.7778","0.026800000000000004"
"130000","0.967199999999913","0.03619999999999998","0.016400000000000012","0.1032000000000002","0.07600000000000012","0.0","0.8356","0.019799999999999998"
"135000","0.9725999999999125","0.056200000000000014","0.024999999999999994","0.08980000000000027","0.08720000000000012","0.41600000000000004","0.8692","0.015599999999999989"
"140000","0.9441999999999161","0.04619999999999999","0.023599999999999996","0.09080000000000017","0.0962000000000002","0.5840000000000001","0.6941999999999999","0.04320000000000003"
"145000","0.9941999999999102","0.0382","0.019399999999999987","0.09300000000000015","0.0826000000000002","0.0","0.979","0.028200000000000017"
"150000","0.943199999999915","0.0378","0.01419999999999999","0.0928000000000002","0.08660000000000018","0.0","0.7431999999999999","0.026800000000000004"
"155000","0.9535999999999141","0.055","0.015400000000000011","0.11420000000000025","0.11020000000000017","0.8048","0.8048","0.03860000000000002"
"160000","0.9773999999999118","0.0482","0.013399999999999981","0.1024000000000002","0.0950000000000002","0.19520000000000004","0.919","0.015000000000000013"
"165000","0.9435999999999156","0.031599999999999996","0.016400000000000012","0.09400000000000021","0.07020000000000005","0.0","0.641","0.0232"
"170000","0.980399999999912","0.07339999999999999","0.026000000000000023","0.10140000000000018","0.1006000000000003","0.17700000000000002","0.921","0.009400000000000006"
"175000","0.962799999999914","0.0682","0.06180000000000001","0.1000000000000002","0.11660000000000019","0.823","0.823","0.053599999999999995"
"180000","0.9843999999999098","0.046799999999999994","0.028799999999999992","0.08160000000000019","0.0842000000000002","0.0","0.9264","0.02600000000000001"
"185000","0.961999999999913","0.08360000000000001","0.04819999999999999","0.10140000000000025","0.10640000000000022","0.31699999999999995","0.752","0.016199999999999992"
"190000","0.9631999999999135","0.083","0.02120000000000001","0.10460000000000025","0.11040000000000032","0.683","0.7494","0.01899999999999999"
"195000","0.9861999999999106","0.048600000000000004","0.027200000000000002","0.0872000000000002","0.0896000000000003","0.0","0.9374","0.034799999999999984"
"200000","0.9353999999999157","0.04520000000000001","0.022799999999999987","0.09140000000000019","0.10760000000000024","0.0","0.6472","0.027999999999999983"
"205000","0.9717999999999127","0.05940000000000001","0.017799999999999996","0.13300000000000017","0.14500000000000013","0.8898","0.8898","0.051799999999999985"
"210000","0.9573999999999137","0.05619999999999999","0.021999999999999992","0.12040000000000023","0.1018000000000002","0.11019999999999999","0.8398","0.029599999999999987"
"215000","0.9461999999999151","0.019799999999999984","0.013400000000000009","0.09300000000000029","0.07000000000000017","0.0","0.7216000000000001","0.017999999999999988"
"220000","0.9975999999999109","0.0524","0.0242","0.09600000000000021","0.08760000000000014","0.2966","0.9896","0.019599999999999992"
"225000","0.945999999999916","0.06019999999999999","0.028999999999999984","0.08580000000000015","0.10220000000000022","0.7034","0.7034","0.046999999999999986"
"230000","0.9807999999999114","0.0516","0.0324","0.09700000000000017","0.08500000000000014","0.0","0.9154","0.032600000000000004"
"235000","0.9487999999999143","0.0382","0.0126","0.09560000000000014","0.08620000000000022","0.0","0.7806","0.0334"
"240000","0.9599999999999131","0.0664","0.020800000000000013","0.1154000000000002","0.11520000000000023","0.8408","0.8408","0.04979999999999998"
"245000","0.9633999999999132","0.06040000000000003","0.020599999999999993","0.11680000000000028","0.0886000000000002","0.1592","0.8608","0.019799999999999984"
"250000","0.9531999999999146","0.028000000000000014","0.01079999999999999","0.09540000000000023","0.07020000000000019","0.0","0.7512","0.021199999999999997"
"255000","0.9889999999999115","0.049200000000000015","0.021599999999999994","0.0872000000000002","0.08660000000000016","0.3254","0.9568","0.01720000000000002"
"260000","0.940199999999916","0.04960000000000002","0.023599999999999996","0.09140000000000013","0.10180000000000021","0.6746","0.6746","0.04479999999999998"
"265000","0.9683999999999129","0.04580000000000003","0.028999999999999984","0.08740000000000019","0.08520000000000022","0.0","0.8746","0.0266"
"270000","0.9587999999999136","0.0312","0.019799999999999998","0.07600000000000016","0.07840000000000018","0.0","0.8464","0.01440000000000001"
"275000","0.9415999999999155","0.054200000000000005","0.032399999999999984","0.1096000000000003","0.08900000000000016","0.6716","0.6716","0.034399999999999986"
"280000","0.983199999999912","0.0558","0.031200000000000006","0.11320000000000012","0.10060000000000016","0.3284","0.9220000000000002","0.020599999999999993"
"285000","0.9601999999999138","0.024600000000000004","0.018000000000000002","0.0804000000000001","0.08520000000000022","0.0","0.7994000000000001","0.02919999999999999"
"290000","0.9415999999999153","0.05739999999999999","0.030800000000000008","0.09680000000000014","0.12460000000000027","0.0","0.7525999999999999","0.014999999999999986"
"295000","0.9835999999999111","0.06240000000000002","0.05739999999999998","0.16499999999999992","0.19600000000000004","0.9546","0.9546000000000001","0.06999999999999999"
"300000","0.9491999999999146","0.08940000000000003","0.04360000000000003","0.1338000000000001","0.1170000000000003","0.045399999999999996","0.7012","0.047200000000000006"
"305000","0.9939999999999098","0.04240000000000001","0.027200000000000016","0.09440000000000023","0.10140000000000024","0.0","0.9753999999999999","0.013800000000000007"
"310000","0.9545999999999142","0.10040000000000002","0.0796","0.12940000000000015","0.12620000000000023","0.7574","0.7573999999999999","0.050600000000000006"
"315000","0.9671999999999125","0.1222","0.048399999999999985","0.1082000000000002","0.11960000000000029","0.24260000000000004","0.8659999999999999","0.061"
"320000","0.9517999999999147","0.016999999999999994","0.015200000000000005","0.0976000000000003","0.07020000000000011","0.0","0.7382","0.01780000000000001"
"325000","0.9933999999999112","0.0704","0.024599999999999983","0.10340000000000027","0.09640000000000022","0.247","0.9806","0.006800000000000014"
"330000","0.9457999999999155","0.06200000000000001","0.028399999999999995","0.09920000000000022","0.10440000000000019","0.753","0.753","0.04000000000000001"
"335000","0.9511999999999141","0.04500000000000001","0.033999999999999975","0.09160000000000015","0.08960000000000015","0.0","0.7822","0.03740000000000002"
"340000","0.9797999999999113","0.0314","0.018599999999999978","0.09080000000000017","0.08280000000000018","0.0","0.9356","0.020599999999999993"
"345000","0.9451999999999157","0.05519999999999999","0.021000000000000033","0.10460000000000015","0.08740000000000021","0.5811999999999999","0.6624","0.013600000000000001"
"350000","0.9677999999999131","0.05800000000000002","0.022800000000000015","0.10600000000000011","0.0996000000000002","0.41879999999999995","0.8474","0.018400000000000027"
"355000","0.9711999999999126","0.0318","0.015600000000000003","0.07900000000000021","0.08360000000000017","0.0","0.8755999999999999","0.031000000000000014"
"360000","0.9347999999999157","0.04","0.021600000000000008","0.09460000000000016","0.11160000000000019","0.0","0.6766","0.018000000000000016"
"365000","0.9781999999999119","0.041599999999999984","0.03520000000000002","0.16039999999999993","0.15959999999999988","0.9194","0.9194","0.054000000000000006"
"370000","0.9581999999999138","0.05080000000000001","0.036400000000000016","0.1356000000000002","0.10800000000000023","0.0806","0.8288","0.03860000000000001"
"375000","0.9521999999999144","0.02360000000000003","0.007800000000000001","0.09700000000000018","0.06740000000000017","0.0","0.7362","0.01760000000000002"
"380000","0.9993999999999105","0.05540000000000002","0.026800000000000004","0.0994000000000002","0.10320000000000014","0.21220000000000003","0.9976","0.008800000000000002"
"385000","0.9489999999999156","0.0488","0.020199999999999982","0.09840000000000029","0.10440000000000021","0.7878000000000001","0.7878000000000001","0.03180000000000001"
"390000","0.9445999999999148","0.047799999999999995","0.03059999999999999","0.09360000000000018","0.09140000000000022","0.0","0.7404","0.03059999999999999"
"395000","0.9915999999999107","0.032600000000000004","0.020799999999999985","0.0892000000000002","0.08660000000000032","0.0","0.9756","0.012200000000000003"
"400000","0.9431999999999156","0.06660000000000002","0.022799999999999973","0.11120000000000023","0.09520000000000017","0.4988","0.7100000000000001","0.010800000000000004"
"405000","0.9649999999999133","0.0702","0.058800000000000005","0.1034000000000002","0.10240000000000024","0.5012","0.8164","0.016399999999999984"
"410000","0.973399999999912","0.030599999999999995","0.018600000000000005","0.08220000000000023","0.09380000000000019","0.0","0.8874","0.02600000000000001"
"415000","0.974999999999912","0.1492","0.09799999999999999","0.12860000000000016","0.13260000000000008","0.49460000000000004","0.8844","0.07960000000000002"
"420000","0.9969999999999096","0.149","0.10379999999999999","0.13320000000000015","0.12080000000000025","0.5054000000000001","0.9799999999999999","0.04960000000000002"
"425000","0.9617999999999125","0.022199999999999998","0.02099999999999999","0.10580000000000021","0.07220000000000013","0.0","0.7304","0.007000000000000006"
"430000","0.9789999999999118","0.083","0.05299999999999999","0.10860000000000021","0.09600000000000028","0.6164000000000001","0.874","0.023400000000000004"
"435000","0.9845999999999112","0.08600000000000001","0.044999999999999984","0.1102000000000002","0.10020000000000015","0.38360000000000005","0.9308","0.027199999999999988"
"440000","0.9569999999999137","0.023600000000000006","0.020199999999999982","0.08480000000000017","0.07440000000000015","0.0","0.7652","0.0296"
"445000","0.9549999999999156","0.0754","0.045600000000000016","0.1122000000000002","0.12860000000000024","3.9999999999997796E-4","0.8082","0.015199999999999991"
"450000","0.9997999999999109","0.0534","0.03480000000000001","0.17539999999999997","0.18620000000000006","0.9996","0.9996","0.033"
"455000","0.9443999999999151","0.0434","0.034799999999999984","0.13720000000000018","0.1118000000000002","0.0","0.7498","0.031200000000000006"
"460000","0.9641999999999131","0.025000000000000005","0.006599999999999981","0.0904000000000002","0.07520000000000016","0.0","0.8182","0.015600000000000017"
"465000","0.9773999999999128","0.0424","0.027599999999999986","0.09640000000000021","0.09520000000000023","0.2954","0.9147999999999998","0.010800000000000004"
"470000","0.9409999999999157","0.04200000000000001","0.025199999999999986","0.08500000000000023","0.09960000000000022","0.7046","0.7046","0.038000000000000034"
"475000","0.9603999999999132","0.04139999999999999","0.03260000000000002","0.09140000000000024","0.09180000000000021","0.0","0.8296","0.03219999999999999"
"480000","0.9657999999999128","0.034","0.019800000000000012","0.09020000000000018","0.09040000000000012","0.0","0.885","0.012999999999999998"
"485000","0.9383999999999155","0.0492","0.019800000000000012","0.11420000000000023","0.09080000000000024","0.595","0.6166","0.019199999999999995"
"490000","0.9681999999999132","0.04700000000000001","0.03520000000000001","0.10940000000000018","0.1038000000000003","0.405","0.847","0.01620000000000002"
"495000","0.9699999999999119","0.029999999999999995","0.017599999999999977","0.07840000000000018","0.08680000000000018","0.0","0.8692","0.026800000000000004"
"500000","0.9345999999999163","0.05080000000000001","0.0286","0.08760000000000019","0.11640000000000017","0.0","0.6855999999999999","0.016399999999999998"
"505000","0.9703999999999126","0.05459999999999999","0.029800000000000007","0.14800000000000016","0.15380000000000005","0.8972","0.8972","0.0514"
"510000","0.9613999999999133","0.057199999999999994","0.036799999999999986","0.12680000000000022","0.10360000000000019","0.1028","0.8504","0.0374"
"515000","0.9525999999999142","0.024799999999999992","0.009600000000000011","0.1058000000000002","0.06760000000000012","0.0","0.7188","0.014200000000000004"
"520000","0.9953999999999117","0.0696","0.0238","0.0994000000000002","0.10400000000000019","0.19599999999999998","0.9858","0.010999999999999982"
"525000","0.9549999999999147","0.046400000000000004","0.0616","0.09000000000000019","0.11500000000000017","0.804","0.804","0.04700000000000003"
"530000","0.9633999999999124","0.03359999999999999","0.018000000000000002","0.09280000000000016","0.07980000000000025","0.0","0.8364","0.03200000000000003"
